Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2017,Specific-YR-MaxFlow-2017,GM-MaxFlow-2017,Specific-GM-MaxFlow-2017,NGM-MaxFlow-2017,Specific-NGM-MaxFlow-2017,YR-MinFlow-2017,Specific-YR-MinFlow-2017,GM-MinFlow-2017,Specific-GM-MinFlow-2017,NGM-MinFlow-2017,Specific-NGM-MinFlow-2017,YR-MedianFlow-2017,Specific-YR-MedianFlow-2017,GM-MedianFlow-2017,Specific-GM-MedianFlow-2017,NGM-MedianFlow-2017,Specific-NGM-MedianFlow-2017,YR-Q95Flow-2017,Specific-YR-Q95-2017,GM-Q95Flow-2017,Specific-GM-Q95-2017,NGM-Q95Flow-2017,Specific-NGM-Q95-2017,YR-Q5Flow-2017,Specific-YR-Q5-2017,GM-Q5Flow-2017,Specific-GM-Q5-2017,NGM-Q5Flow-2017,Specific-NGM-Q5-2017,YR-BFI-2017,GM-BFI-2017,NGM-BFI-2017,YR-DOY-MaxFlow-2017,GM-DOY-MaxFlow-2017,NGM-DOY-MaxFlow-2017,YR-DOY-MinFlow-2017,GM-DOY-MinFlow-2017,NGM-DOY-MinFlow-2017,YR-RBI-2017,GM-RBI-2017,NGM-RBI-2017,YR-CVQ-2017,GM-CVQ-2017,NGM-CVQ-2017
02GA029,THAMES RIVER NEAR DUTTON,Canada,3815.707943,42.73069,-81.57747,16.5,0.3736135,16.5,0.3736135,13.5,0.305683773,0.45500001,0.010302676,0.45500001,0.010302676,0.49200001,0.011140476,1.84,0.041663566,1.34,0.030341945,2.32499995,0.052645538,8.70599976,0.197132063,8.9039997,0.201615424,8.156499945,0.184689606,0.553999982,0.012544356,0.495600004,0.011221991,8.156499945,0.184689606,0.487389535,0.475105757,0.463020612,126,126,97,269,269,276,0.17,0.2,0.16,0.9647,1.1324,0.86
02GA030,MCGREGOR CREEK NEAR CHATHAM,Canada,203.7962393,42.3835,-82.09506,4.0599999,1.721248599,2.46,1.042924054,4.0599999,1.721248599,0.006,0.002543717,0.033,0.013990445,0.006,0.002543717,0.134,0.056809684,0.079000004,0.033492278,0.1695,0.071860011,0.768999982,0.326019747,0.506199996,0.21460494,0.951499997,0.403391152,0.043000001,0.018229974,0.041000001,0.017382068,0.951499997,0.403391152,0.480091162,0.459283152,0.473787451,12,125,12,365,240,365,0.49,0.42,0.53,1.514,1.6927,1.3801
02GA031,OXBOW CREEK NEAR KILWORTH,Canada,85.66296022,42.966,-81.41803,2.8299999,2.854349076,2.8299999,2.854349076,2.29,2.309703044,0.155,0.156333612,0.16,0.161376632,0.155,0.156333612,0.41299999,0.416553421,0.382,0.385286709,0.447,0.450845965,1.54,1.553250082,1.572,1.585525409,1.529,1.542155439,0.168,0.169445464,0.171600006,0.173076444,1.529,1.542155439,0.494614048,0.482896413,0.465358581,126,126,98,295,270,295,0.12,0.12,0.14,0.8168,0.8462,0.7976
02GA039,THAMES RIVER NEAR EALING,Canada,1338.100895,42.97356,-81.20858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GA043,MIDDLE THAMES RIVER AT THAMESFORD,Canada,262.4022353,43.05911,-80.99486,1.35,0.444508408,1.1,0.362192037,1.35,0.444508408,0.109,0.035889938,0.109,0.035889938,0.112,0.036877735,0.164,0.05399954,0.14399999,0.047414227,0.177,0.058279991,0.424400006,0.139740275,0.36139999,0.118996544,0.473100004,0.155775504,0.114,0.037536266,0.111,0.036548469,0.473100004,0.155775504,0.484447447,0.458762371,0.475829374,12,125,12,258,258,274,0.28,0.24,0.3,0.6655,0.6766,0.6419
02GA047,NORTH THAMES RIVER NEAR MITCHELL,Canada,315.3971446,43.45042,-81.20678,56.900002,15.58720571,56.900002,15.58720571,46.099998,12.62864898,2.95,0.808123993,2.96,0.810863397,2.95,0.808123993,7.1700001,1.964152242,4.54,1.243689129,8.80499985,2.412044624,28.1799994,7.719638525,25.8599996,7.084096999,29.675,8.129179493,3.1340001,0.858529043,3.1199999,0.854693823,29.675,8.129179493,0.488937967,0.489444521,0.467342329,126,126,61,276,242,276,0.15,0.18,0.15,0.8938,1.0701,0.7836
02GB001,NORTH THAMES RIVER NEAR THORNDALE,Canada,1323.296042,43.14931,-81.19214,728,47.53222106,728,47.53222106,368,24.02727658,19.6,1.279713644,24.1,1.57352545,19.6,1.279713644,53.299999,3.480037548,42.5,2.774889279,63.6999985,4.159069245,225.6,14.72976521,231.2,15.09539768,220.4,14.39024934,21.52,1.405073348,25.7199994,1.679297661,220.4,14.39024934,0.488612424,0.484543823,0.462976733,175,175,61,364,242,364,0.22,0.27,0.2,1.0486,1.4047,0.8083
02GB006,THAMES RIVER AT INGERSOLL,Canada,509.9464344,43.04128,-80.88617,26.200001,4.439054641,21.799999,3.693564238,26.200001,4.439054641,0.271,0.045915411,0.29100001,0.049304004,0.271,0.045915411,1.22,0.206704063,0.80500001,0.136390797,2.03,0.343942007,6.95399998,1.178213157,4.36399994,0.73939059,8.26500019,1.400335346,0.334399992,0.056657244,0.32800001,0.055572897,8.26500019,1.400335346,0.465720754,0.474283863,0.439210561,14,126,14,365,273,365,0.28,0.26,0.3,1.3275,1.6511,1.144
02GB008,THAMES RIVER AT INNERKIP,Canada,148.8551636,43.21531,-80.69186,45.099998,26.17739105,45.099998,26.17739105,29.6,17.18072748,0.79100001,0.459120122,0.80299997,0.466085259,0.79100001,0.459120122,3.28,1.903810343,2.1099999,1.224707205,4.5400002,2.635152237,16.6600008,9.669963972,11.92,6.918725391,18.41499955,10.68861787,0.935600004,0.543050294,0.90940001,0.527843032,18.41499955,10.68861787,0.47702698,0.488904973,0.448427744,127,127,62,277,271,277,0.21,0.23,0.21,1.1052,1.5073,0.8896
02GB010,REYNOLDS CREEK NEAR PUTNAM,Canada,145.1354907,42.98156,-80.95461,22.200001,13.21578945,22.200001,13.21578945,18.5,11.01315738,0.12800001,0.076199149,0.12800001,0.076199149,0.145,0.086319342,0.921,0.548276646,0.52399999,0.311940235,1.44999995,0.863193386,9.33000016,5.554203248,7.7660001,4.623144934,9.402999885,5.597660408,0.182799992,0.108821896,0.1398,0.083223751,9.402999885,5.597660408,0.378779776,0.281309541,0.402203414,127,127,98,270,270,275,0.26,0.28,0.26,1.5187,2.12,1.1939
02GC002,STONEY CREEK AT LONDON,Canada,37.32681254,43.022,-81.25344,88.5,204.8500657,88.5,204.8500657,72.599998,168.0464899,0.052999999,0.122678568,0.052999999,0.122678568,0.056000002,0.129622645,0.98000002,2.268396254,0.37,0.856435303,1.73,4.004413713,13.9,32.1741911,8.22200014,19.03138157,15.325,35.47262437,0.078400001,0.181471699,0.063600002,0.14721429,15.325,35.47262437,0.397969585,0.430189897,0.398088641,125,125,90,269,269,274,0.74,0.73,0.74,2.387,3.8693,1.8422
02GC006,KETTLE CREEK AT ST. THOMAS,Canada,330.8813688,42.77769,-81.214,29.4,7.676950834,29.4,7.676950834,16.6,4.334604892,1.16,0.302900101,1.16,0.302900101,1.24,0.323789763,3.1800001,0.830364096,3,0.78336233,3.715,0.970063685,11.26,2.940219945,10.84,2.830549219,11.345,2.962415211,1.402,0.366091329,1.352,0.35303529,11.345,2.962415211,0.489132571,0.480808668,0.468531054,127,127,113,245,245,305,0.13,0.14,0.13,0.7986,0.9855,0.6689
02GC007,BIG CREEK NEAR DELHI,Canada,369.8316811,42.83772,-80.50989,35.599998,8.316864088,35.599998,8.316864088,24.4,5.700322898,2.3399999,0.546670287,2.3399999,0.546670287,2.6099999,0.609747631,5.5900002,1.305934678,4.0300002,0.941487804,6.57500005,1.536050137,16.2399992,3.793985217,15.76,3.681847904,16.524999,3.860566811,2.5819999,0.603206277,2.506,0.585451196,16.524999,3.860566811,0.485668236,0.483917408,0.433096632,128,128,113,244,244,276,0.1,0.11,0.1,0.6847,0.8957,0.5382
02GC008,BIG CREEK NEAR WALSINGHAM,Canada,566.7337733,42.68561,-80.53847,8.8500004,1.349204989,8.8500004,1.349204989,6.9200001,1.054971552,0.83399999,0.127145412,0.83399999,0.127145412,0.84299999,0.128517485,1.39,0.211909023,1.28,0.195139244,1.5,0.228678801,4.00000016,0.609810162,4.2180001,0.643044805,3.65149999,0.556680427,0.911400024,0.138945243,0.871800018,0.132908122,3.65149999,0.556680427,0.450099987,0.45382719,0.460125378,125,125,97,271,271,276,0.14,0.13,0.15,0.6316,0.7455,0.5424
02GC010,LYNN RIVER AT SIMCOE,Canada,143.7553595,42.82333,-80.28944,46.700001,28.06768457,46.700001,28.06768457,31.5,18.93216371,0.60699999,0.364819784,0.60699999,0.364819784,0.65399998,0.393067768,1.99,1.19603193,1.4299999,0.85946007,2.735,1.643792627,15.6,9.375928694,9.35000024,5.61954715,18.09500045,10.87547653,0.65499997,0.393668783,0.641400006,0.385494918,18.09500045,10.87547653,0.471214072,0.502355104,0.452120159,126,126,90,245,245,295,0.33,0.3,0.35,1.428,1.9243,1.1855
02GC011,BIG OTTER CREEK AT TILLSONBURG,Canada,354.1052234,42.85731,-80.72358,19,4.635910152,19,4.635910152,12.9,3.147538998,0.075000003,0.018299646,0.086000003,0.020983594,0.075000003,0.018299646,0.90600002,0.221059721,0.52899998,0.129073494,1.35,0.329393616,5.24799996,1.280487173,4.36600006,1.065283368,6.2370002,1.521798555,0.105,0.025619503,0.099400001,0.02425313,6.2370002,1.521798555,0.487158474,0.432753951,0.438358226,126,126,112,279,271,279,0.28,0.33,0.27,1.3065,1.8756,1.0338
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,13.6,7.628185619,13.6,7.628185619,13.1,7.347737618,0.127,0.071233792,0.152,0.085256192,0.127,0.071233792,0.546,0.306249217,0.426,0.238941697,0.812999995,0.456008446,4.4699998,2.507205014,3.06400006,1.718585382,4.6190001,2.590778687,0.155400002,0.08716324,0.15760001,0.088397215,4.6190001,2.590778687,0.469005641,0.486153484,0.409178316,126,126,111,276,271,276,0.37,0.34,0.39,1.4209,1.7741,1.2359
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,69.099998,59.06412932,69.099998,59.06412932,50.299999,42.99458367,0.103,0.088040601,0.103,0.088040601,0.191,0.163259754,1.02,0.871858374,0.38,0.324809982,1.86,1.589859388,10.13199994,8.660459798,5.33999984,4.56443488,13.6,11.62477832,0.16039999,0.137103995,0.1362,0.116418736,13.6,11.62477832,0.45453894,0.421322785,0.392216906,125,125,90,241,241,274,0.66,0.66,0.67,2.2162,3.6666,1.7087
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,20.5,19.01390953,20.5,19.01390953,15.4,14.28361984,0.035999998,0.033390278,0.059,0.054722959,0.035999998,0.033390278,1.14,1.057358872,0.55000001,0.510129289,1.645,1.525750301,7.96599996,7.388526955,7.71999996,7.16036004,7.8835002,7.312007785,0.2144,0.198857668,0.197,0.182719033,7.8835002,7.312007785,0.496197109,0.49793225,0.482935431,126,126,97,274,268,274,0.31,0.29,0.34,1.3323,1.8548,1.0472
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,69.099998,33.69837442,69.099998,33.69837442,50.400002,24.57884497,1.9400001,0.946090472,1.9400001,0.946090472,2.03,0.989981216,5.04,2.4578844,3.5,1.706864166,7.385,3.601483391,28.2799998,13.79146237,19.44,9.480411255,30.59000045,14.91799303,2.022,0.986079813,1.98,0.965597443,30.59000045,14.91799303,0.473356335,0.431999389,0.468772331,126,126,91,267,267,276,0.24,0.23,0.25,1.0753,1.4507,0.8772
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,30.299999,3.93940482,30.299999,3.93940482,21.700001,2.821290144,0.017000001,0.002210227,0.017000001,0.002210227,0.029999999,0.003900401,0.354,0.046024731,0.148,0.019241978,0.61500001,0.079958221,5.82399988,0.75719782,3.04199998,0.395500653,7.476000055,0.971979921,0.023,0.002990307,0.017999999,0.00234024,7.476000055,0.971979921,0.397856644,0.368683105,0.377985791,125,125,90,261,261,295,0.71,0.72,0.71,2.195,3.6442,1.7037
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,27.299999,17.59174991,27.299999,17.59174991,22.200001,14.30538021,0.048999999,0.031574936,0.048999999,0.031574936,0.072999999,0.047040211,0.42500001,0.273864255,0.237,0.152719593,0.863999995,0.556749904,5.4760002,3.528660423,3.2079999,2.067191722,6.677499955,4.302890605,0.071200001,0.045880317,0.061199999,0.039436451,6.677499955,4.302890605,0.429539137,0.435812807,0.440412577,125,125,39,267,267,274,0.65,0.58,0.67,2.1097,3.168,1.7094
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,26.200001,17.86629165,26.200001,17.86629165,21,14.32030956,0,0,0.002,0.001363839,0,0,0.23199999,0.158205318,0.086000003,0.058645079,0.506500005,0.345392232,3.3619999,2.2926133,2.254,1.537046559,3.95449999,2.696650667,0.006,0.004091517,0.0066,0.004500669,3.95449999,2.696650667,0.416490765,0.322301705,0.466856383,125,125,90,276,269,276,0.77,0.82,0.76,2.4432,4.0377,1.8624
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,144,124.9646387,144,124.9646387,101,87.6488091,2.96,2.568717574,2.96,2.568717574,3.6900001,3.202218954,10.6,9.198785905,7.3400002,6.369725508,15.15,13.14732136,56.0200006,48.61471622,37.7,32.71643666,61.78500055,53.61764078,3.80399998,3.301149189,3.6159999,3.138000841,61.78500055,53.61764078,0.468992565,0.473434184,0.448907414,126,126,61,262,262,277,0.26,0.24,0.27,1.0793,1.4445,0.8856
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,232,3.854384073,232,3.854384073,198,3.289517442,0.75599998,0.012559975,0.75599998,0.012559975,2.5999999,0.043195682,9.8100004,0.162980644,5.54,0.092040033,18.55,0.308184589,89.1400024,1.480947438,51.499998,0.855606776,95.7050003,1.590016504,2.3399999,0.038876114,1.974,0.032795492,95.7050003,1.590016504,0.442370014,0.400073472,0.439802929,126,126,13,211,211,300,0.35,0.41,0.33,1.3726,2.0459,1.0852
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,50.900002,26.63570915,50.900002,26.63570915,46.200001,24.17622281,0.43900001,0.229726446,0.44999999,0.235482679,0.43900001,0.229726446,2.3499999,1.229742856,1.23,0.643652671,3.30000005,1.726873047,14.84,7.765695645,7.7759998,4.069140686,17.63499955,9.228304528,0.522600004,0.273473893,0.514999994,0.269496847,17.63499955,9.228304528,0.443181668,0.471367358,0.467139889,126,126,12,276,271,276,0.41,0.41,0.42,1.4705,2.0711,1.2065
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,17,3.779299879,17,3.779299879,5.29,1.176029198,0.72500002,0.161176029,0.89700001,0.199413649,0.72500002,0.161176029,1.7,0.377929988,1.61,0.35792193,2.3399999,0.520209491,4.6300001,1.02930346,4.74799996,1.055536216,4.50450009,1.001403332,0.818200018,0.181895484,0.967999984,0.215197778,4.50450009,1.001403332,0.471659372,0.391678622,0.471042663,126,126,60,351,177,351,0.1,0.15,0.07,0.7751,1.0519,0.5394
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,32,7.165193019,25.299999,5.664980506,32,7.165193019,0.037,0.008284754,0.037999999,0.008508666,0.037,0.008284754,0.80400002,0.180025479,0.33199999,0.074338875,1.405,0.314596756,6.41199988,1.435725524,4.16400002,0.932370746,7.1280001,1.596046767,0.052000001,0.011643439,0.0516,0.011553874,7.1280001,1.596046767,0.395012576,0.510749856,0.376324079,12,126,12,279,245,279,0.46,0.48,0.46,1.7349,2.5421,1.4166
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,75.400002,38.70104471,55.599998,28.53816912,75.400002,38.70104471,0.126,0.064672832,0.15099999,0.077504738,0.126,0.064672832,1.76,0.903366537,0.75800002,0.389063553,2.77,1.421775743,23.06,11.83615474,18.9200004,9.711190477,25.4,13.03722161,0.2,0.102655288,0.1886,0.096803937,25.4,13.03722161,0.406239498,0.329180119,0.397001395,12,125,12,280,242,280,0.53,0.55,0.53,1.6848,2.3813,1.3932
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,325,27.14920057,231,19.29681641,325,27.14920057,1.6799999,0.140340475,1.6799999,0.140340475,1.79,0.149529443,9.0900002,0.759342273,4.1199999,0.344168319,14.35,1.198741625,75.6199982,6.316992303,45.0600008,3.764132306,87.524998,7.311488387,2.1300001,0.177931692,2.07599994,0.173420735,87.524998,7.311488387,0.428624897,0.508467576,0.424282338,12,126,12,225,225,280,0.46,0.45,0.46,1.609,2.2006,1.3463
02GD016,GRAND RIVER NEAR MARSVILLE,Canada,663.0145449,43.86172,-80.27222,48.200001,6.281129303,48.200001,6.281129303,32.299999,4.209138299,1.3200001,0.172014339,1.3200001,0.172014339,1.83,0.238474406,4.0300002,0.525164976,2.5799999,0.336209806,5.16000005,0.672419644,20.2399992,2.637552893,17.7799994,2.316980766,22.04000045,2.872118046,1.94200008,0.253069572,1.71399998,0.223357993,22.04000045,2.872118046,0.479976137,0.475727981,0.45314644,126,126,97,209,209,276,0.23,0.21,0.24,1.0396,1.4552,0.8169
02GD018,SPEED RIVER BELOW GUELPH,Canada,567.859933,43.53372,-80.25222,31.6,4.807946188,25.200001,3.834185087,31.6,4.807946188,0.212,0.032255842,0.221,0.033625193,0.212,0.032255842,0.87400001,0.132979273,0.49900001,0.075922949,1.31,0.199316757,6.86399996,1.044358938,4.71199988,0.716931704,8.93500029,1.359462044,0.264599998,0.040258942,0.242999996,0.036972497,8.93500029,1.359462044,0.430765112,0.421804016,0.447733768,12,125,12,280,269,280,0.5,0.49,0.51,1.6285,2.1966,1.3725
02GD021,GRAND RIVER BELOW SHAND DAM,Canada,784.7567242,43.73094,-80.34094,42.200001,4.646127869,32.5,3.578178961,42.200001,4.646127869,0.075000003,0.008257336,0.075000003,0.008257336,0.094999999,0.010459292,0.61699998,0.067930349,0.266,0.029286019,1.08,0.118905639,8.06399996,0.887828769,4.02400004,0.443033609,9.611500055,1.058205147,0.094999999,0.010459292,0.082599999,0.009094079,9.611500055,1.058205147,0.413012197,0.362639474,0.414516635,12,125,12,242,242,276,0.63,0.61,0.63,2.0683,3.1518,1.684
02GD027,NITH RIVER AT NEW HAMBURG,Canada,544.2440143,43.37722,-80.71081,19.9,3.159171171,19.9,3.159171171,17.5,2.778165603,0.039000001,0.006191341,0.039000001,0.006191341,0.068999998,0.01095391,0.55199999,0.087631279,0.32600001,0.051753258,1.115,0.177008837,7.34000004,1.165242036,4.30800002,0.683904998,7.9934999,1.268986655,0.049199999,0.007810614,0.045600001,0.007239106,7.9934999,1.268986655,0.410467458,0.37265994,0.359983995,125,125,111,232,232,274,0.44,0.4,0.47,1.6649,2.4936,1.3337
02GD028,CANAGAGIGUE CREEK NEAR ELMIRA,Canada,114.0597169,43.57992,-80.50919,6.0999999,4.620737327,6.0999999,4.620737327,5.1599998,3.908689192,0.022,0.016664955,0.022,0.016664955,0.027000001,0.020452445,0.18099999,0.137107119,0.103,0.078022287,0.317499995,0.240505591,1.29399992,0.980202267,0.801000012,0.606755855,1.4185,1.074510821,0.028000001,0.021209943,0.025600001,0.019391948,1.4185,1.074510821,0.41301759,0.3953089,0.401069021,125,125,12,269,269,279,0.5,0.5,0.52,1.6645,2.6098,1.2597
02GE002,LAUREL CREEK AT WATERLOO,Canada,59.20546677,43.47192,-80.51427,445,649.3994913,445,649.3994913,361,526.8162165,6.9400001,10.12771356,6.9400001,10.12771356,7.3600001,10.74062993,27,39.40176689,15.9,23.20326272,40.1499995,58.59188595,148.8,217.1475153,98.8400012,144.239655,166.25,242.6127313,8.67799968,12.66401927,8.48600024,12.38382975,166.25,242.6127313,0.454515918,0.464146243,0.453833503,126,126,13,261,261,276,0.29,0.3,0.29,1.1801,1.6792,0.941
02GE003,CONESTOGO RIVER AT GLEN ALLAN,Canada,571.127968,43.65483,-80.70217,452,68.37837085,436,65.95789755,452,68.37837085,8.4099998,1.27226125,8.4099998,1.27226125,8.79,1.329747522,34.799999,5.264529286,19.4,2.934823882,53.5,8.093457612,194,29.34823882,128.6,19.45455418,212.9,32.20742291,9.84399968,1.489196152,9.54799994,1.444417435,212.9,32.20742291,0.464686037,0.479597359,0.414320847,15,128,15,263,263,278,0.23,0.22,0.24,1.1931,1.6748,0.961
02GE005,ERAMOSA RIVER ABOVE GUELPH,Canada,231.4866742,43.54778,-80.18203,21.799999,8.136623502,21.799999,8.136623502,14.6,5.449298558,0.07,0.026126774,0.074000001,0.027619733,0.07,0.026126774,0.80599999,0.300831136,0.412,0.153774726,1.3099999,0.488943874,5.99399994,2.237198304,3.68199994,1.374268285,7.770500035,2.900258537,0.092,0.034338046,0.081,0.03023241,7.770500035,2.900258537,0.408334164,0.326127511,0.42697384,126,126,90,276,268,276,0.47,0.5,0.47,1.5341,2.2801,1.209
