Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2019,Specific-YR-MaxFlow-2019,GM-MaxFlow-2019,Specific-GM-MaxFlow-2019,NGM-MaxFlow-2019,Specific-NGM-MaxFlow-2019,YR-MinFlow-2019,Specific-YR-MinFlow-2019,GM-MinFlow-2019,Specific-GM-MinFlow-2019,NGM-MinFlow-2019,Specific-NGM-MinFlow-2019,YR-MedianFlow-2019,Specific-YR-MedianFlow-2019,GM-MedianFlow-2019,Specific-GM-MedianFlow-2019,NGM-MedianFlow-2019,Specific-NGM-MedianFlow-2019,YR-Q95Flow-2019,Specific-YR-Q95-2019,GM-Q95Flow-2019,Specific-GM-Q95-2019,NGM-Q95Flow-2019,Specific-NGM-Q95-2019,YR-Q5Flow-2019,Specific-YR-Q5-2019,GM-Q5Flow-2019,Specific-GM-Q5-2019,NGM-Q5Flow-2019,Specific-NGM-Q5-2019,YR-BFI-2019,GM-BFI-2019,NGM-BFI-2019,YR-DOY-MaxFlow-2019,GM-DOY-MaxFlow-2019,NGM-DOY-MaxFlow-2019,YR-DOY-MinFlow-2019,GM-DOY-MinFlow-2019,NGM-DOY-MinFlow-2019,YR-RBI-2019,GM-RBI-2019,NGM-RBI-2019,YR-CVQ-2019,GM-CVQ-2019,NGM-CVQ-2019
02GA029,THAMES RIVER NEAR DUTTON,Canada,3815.707943,42.73069,-81.57747,19.1,0.43248593,8.4899998,0.192241124,19.1,0.43248593,0.55800003,0.01263493,0.55800003,0.01263493,0.68099999,0.015420048,2.0999999,0.047550807,1.33,0.030115512,2.4000001,0.054343784,8.2720003,0.187304908,6.4779998,0.14668292,9.733500275,0.220398006,0.668600012,0.015139272,0.633600008,0.014346759,9.733500275,0.220398006,0.482846822,0.49214657,0.446856792,37,124,37,253,253,284,0.18,0.14,0.21,0.9079,0.8723,0.8484
02GA030,MCGREGOR CREEK NEAR CHATHAM,Canada,203.7962393,42.3835,-82.09506,5.5500002,2.352938498,0.991,0.420137292,5.5500002,2.352938498,0.025,0.010598822,0.025,0.010598822,0.046,0.019501832,0.126,0.053418061,0.068999998,0.029252747,0.152999995,0.064864787,1.0062,0.426581375,0.509000002,0.21579201,1.2335,0.522945862,0.0374,0.015855837,0.029599999,0.012549004,1.2335,0.522945862,0.454610083,0.486078396,0.425527332,74,123,74,223,223,288,0.49,0.34,0.54,1.7549,1.1761,1.6196
02GA031,OXBOW CREEK NEAR KILWORTH,Canada,85.66296022,42.966,-81.41803,2.6800001,2.703058685,1.75,1.765056912,2.6800001,2.703058685,0.14399999,0.145238959,0.14399999,0.145238959,0.168,0.169445464,0.47799999,0.482112678,0.458,0.461940609,0.486,0.490181519,1.56800006,1.581491053,1.5,1.512905924,1.61,1.623852359,0.1894,0.191029588,0.178800006,0.180338392,1.61,1.623852359,0.489907383,0.486675343,0.416223068,75,124,75,268,268,288,0.14,0.11,0.17,0.7126,0.6965,0.7218
02GA039,THAMES RIVER NEAR EALING,Canada,1338.100895,42.97356,-81.20858,106,6.844326937,16.700001,1.078304403,106,6.844326937,0.063000001,0.004067855,0.063000001,0.004067855,0.078000002,0.005036392,1.0599999,0.068443263,0.17200001,0.01110589,2.0999999,0.13559515,17.5200006,1.131251057,7.2339999,0.467093022,24.799999,1.601314162,0.075999998,0.004907253,0.067600003,0.004364873,24.799999,1.601314162,0.358789395,0.334622126,0.354369497,74,146,74,265,265,294,0.68,0.45,0.72,2.1933,2.0466,1.8242
02GA043,MIDDLE THAMES RIVER AT THAMESFORD,Canada,262.4022353,43.05911,-80.99486,1.95,0.642067701,0.44800001,0.147510942,1.95,0.642067701,0.079000004,0.026011975,0.079000004,0.026011975,0.088,0.028975363,0.149,0.049060558,0.117,0.038524062,0.1615,0.053176376,0.407800008,0.134274469,0.273399996,0.090021183,0.518800025,0.170822943,0.086000003,0.028316833,0.082199998,0.027065623,0.518800025,0.170822943,0.466184529,0.406803374,0.470222403,74,123,74,266,266,284,0.32,0.2,0.38,0.8907,0.4948,0.9206
02GA047,NORTH THAMES RIVER NEAR MITCHELL,Canada,315.3971446,43.45042,-81.20678,51.700001,14.16271568,30.200001,8.272998444,51.700001,14.16271568,2.5599999,0.701287235,2.5599999,0.701287235,2.8800001,0.788948197,7.2800002,1.994285706,4.5599999,1.249167908,7.9649999,2.181934755,26.9400002,7.379952727,21,5.752747072,30.18999955,8.270258643,2.8199999,0.772511722,2.71,0.742378313,30.18999955,8.270258643,0.476786327,0.287147501,0.429082571,111,123,111,253,253,282,0.15,0.15,0.17,0.8233,0.8447,0.7594
02GB001,NORTH THAMES RIVER NEAR THORNDALE,Canada,1323.296042,43.14931,-81.19214,450,29.3811806,203,13.25417703,450,29.3811806,21,1.371121761,21,1.371121761,23.4,1.527821391,45.5,2.970763816,35.099998,2.291731956,58.5500015,3.822818152,181,11.81776375,125.2,8.174497359,255.45,16.67871686,22.799999,1.488646419,21.96,1.433801613,255.45,16.67871686,0.478545059,0.469212157,0.429947407,75,124,75,227,227,274,0.2,0.13,0.24,0.9204,0.7527,0.8624
02GB006,THAMES RIVER AT INGERSOLL,Canada,509.9464344,43.04128,-80.88617,28.5,4.82874246,9.6000004,1.626523844,28.5,4.82874246,0.27599999,0.046762557,0.27599999,0.046762557,0.329,0.055742325,1.53,0.259227227,0.82099998,0.139101665,2.20000005,0.37274504,7.23200014,1.225314602,4.98199988,0.844098048,9.496000055,1.608903111,0.31999999,0.054217458,0.307600004,0.052116533,9.496000055,1.608903111,0.463580192,0.489818939,0.418310122,75,124,75,253,253,274,0.29,0.22,0.33,1.2299,1.1408,1.1179
02GB008,THAMES RIVER AT INNERKIP,Canada,148.8551636,43.21531,-80.69186,49.099998,28.49911098,23.1,13.4079326,49.099998,28.49911098,0.84500003,0.490463353,0.84500003,0.490463353,1.16,0.67329878,4.1999998,2.43780581,2.47,1.433662057,5.03499985,2.922464875,17.4599998,10.13430738,14.44,8.381408947,18.07999955,10.49417382,1.05199998,0.61061233,0.902400006,0.52378002,18.07999955,10.49417382,0.461867651,0.468752397,0.482978648,75,124,75,253,253,274,0.2,0.17,0.22,0.9933,1.0329,0.9147
02GB010,REYNOLDS CREEK NEAR PUTNAM,Canada,145.1354907,42.98156,-80.95461,15.3,9.108178803,15.3,9.108178803,11.6,6.905547328,0.204,0.121442384,0.204,0.121442384,0.223,0.132753194,1.26,0.750085313,0.61199999,0.364327146,1.87,1.113221854,9.1899996,5.470860102,7.5720001,4.507655608,9.4724997,5.639034051,0.251599994,0.149778937,0.231199994,0.137634698,9.4724997,5.639034051,0.463782885,0.456109104,0.387217327,124,124,75,228,228,274,0.23,0.26,0.22,1.1878,1.6364,0.9649
02GC002,STONEY CREEK AT LONDON,Canada,37.32681254,43.022,-81.25344,67.900002,157.1674561,44,101.8463603,67.900002,157.1674561,0.074000001,0.171287063,0.074000001,0.171287063,0.098999999,0.229154308,1.35,3.12483151,0.68900001,1.594821438,2.375,5.497388768,19.4599998,45.04386708,10.7920003,24.98013526,22.4700001,52.0110847,0.151599992,0.350906987,0.087599999,0.202766842,22.4700001,52.0110847,0.374262206,0.404644644,0.345520068,36,121,36,270,270,274,0.67,0.58,0.7,1.8911,2.3567,1.6435
02GC006,KETTLE CREEK AT ST. THOMAS,Canada,330.8813688,42.77769,-81.214,30.9,8.068631998,18,4.70017398,30.9,8.068631998,1.4,0.365569087,1.4,0.365569087,1.65,0.430849281,3.98,1.039260691,2.8299999,0.738971772,4.605,1.202461176,12.7,3.316233863,11.22,2.929775114,13.435,3.508157634,1.62,0.423015658,1.526,0.398470305,13.435,3.508157634,0.474417858,0.478178352,0.433914618,75,123,75,252,252,288,0.13,0.11,0.15,0.7257,0.7931,0.6565
02GC007,BIG CREEK NEAR DELHI,Canada,369.8316811,42.83772,-80.50989,34.400002,8.036521274,21.9,5.11627342,34.400002,8.036521274,3.54,0.82701406,3.54,0.82701406,3.8099999,0.89009138,7.8299999,1.829242939,5.5999999,1.308270806,9,2.102578118,18.3799998,4.29393171,16.7400002,3.910795346,19.14500045,4.472651002,3.732,0.87186906,3.6360001,0.849441583,19.14500045,4.472651002,0.470183049,0.460593743,0.444400312,76,125,76,253,253,274,0.11,0.1,0.12,0.5506,0.5698,0.4913
02GC008,BIG CREEK NEAR WALSINGHAM,Canada,566.7337733,42.68561,-80.53847,7.9200001,1.207424087,7.9200001,1.207424087,7.46,1.137295906,1.25,0.190565668,1.25,0.190565668,1.28,0.195139244,2.05,0.312527695,1.77,0.269840986,2.1700001,0.330822015,4.28399988,0.653106639,3.72000006,0.567123437,4.575999955,0.69762279,1.3099999,0.199712805,1.29,0.196663769,4.575999955,0.69762279,0.479202491,0.459687858,0.468221317,230,230,69,253,253,288,0.14,0.13,0.15,0.4496,0.4456,0.4345
02GC010,LYNN RIVER AT SIMCOE,Canada,143.7553595,42.82333,-80.28944,37.299999,22.41808531,29.4,17.67001946,37.299999,22.41808531,0.97299999,0.584793495,0.97299999,0.584793495,1.21,0.727235495,3.6500001,2.193726966,2.28,1.37032804,4.4299998,2.66252322,19.3399992,11.62374702,12.14,7.296395791,20.88499945,12.55232472,1.104,0.663527261,1.05,0.631072124,20.88499945,12.55232472,0.47311129,0.492950512,0.457092387,74,122,74,270,270,287,0.3,0.22,0.34,1.0713,1.2052,0.964
02GC011,BIG OTTER CREEK AT TILLSONBURG,Canada,354.1052234,42.85731,-80.72358,20.299999,4.95310376,10.5,2.561950347,20.299999,4.95310376,0.13699999,0.03342735,0.13699999,0.03342735,0.192,0.046847092,1.27,0.309873994,0.56599998,0.138101319,1.6,0.390392434,7.512,1.832892477,4.63400002,1.130674091,8.2525003,2.013571048,0.197,0.048067068,0.175,0.042699172,8.2525003,2.013571048,0.474085153,0.507707664,0.416123863,74,123,74,250,250,287,0.27,0.2,0.31,1.217,1.3649,1.0814
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,14.9,8.357350421,7.27,4.07771393,14.9,8.357350421,0.167,0.093669632,0.167,0.093669632,0.22400001,0.12564071,0.838,0.470030849,0.53299999,0.298957563,0.9975,0.559493761,4.37600004,2.454480925,3.21,1.800476164,4.87099991,2.732124372,0.19,0.10657024,0.1772,0.099390771,4.87099991,2.732124372,0.486685132,0.505136588,0.461481672,74,122,74,269,269,274,0.32,0.25,0.37,1.1498,1.2119,1.0625
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,58.599998,50.08911664,41.299999,35.30171566,58.599998,50.08911664,0.206,0.176081201,0.206,0.176081201,0.23100001,0.197450287,1.74,1.487287815,1.2,1.025715734,2.495,2.132633964,16.28,13.91554346,8.16799996,6.981705063,20.96,17.91583482,0.31,0.264976565,0.239199998,0.204459335,20.96,17.91583482,0.466607029,0.465985997,0.445514227,36,121,36,267,267,288,0.63,0.6,0.65,1.677,2.0493,1.4799
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,13.4,12.42860428,11,10.2025856,13.4,12.42860428,0.191,0.177153986,0.191,0.177153986,0.32499999,0.30144002,1.45,1.344886284,0.67400002,0.625140264,2.015,1.868928181,7.5,6.956308365,5.4819999,5.084597568,8.0299997,7.447887212,0.3324,0.308303587,0.290399996,0.269348256,8.0299997,7.447887212,0.467153979,0.472691962,0.447338554,36,123,36,271,271,288,0.32,0.29,0.34,1.0179,1.3081,0.8412
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,75.599998,36.86826502,48.799999,23.79856275,75.599998,36.86826502,2.79,1.360614578,2.79,1.360614578,2.9100001,1.419135684,7.8800001,3.8428828,5.3600001,2.613940601,9.48500015,4.625601964,35.6200006,17.37100075,23.4400002,11.43111326,41.69000145,20.33119131,3.002,1.464001779,2.8980001,1.413283578,41.69000145,20.33119131,0.478805966,0.468217763,0.461216142,37,123,37,268,268,274,0.25,0.2,0.28,0.9709,1.007,0.8777
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,20.1,2.61326863,15.7,2.041209825,20.1,2.61326863,0.025,0.003250334,0.025,0.003250334,0.046999998,0.006110628,0.574,0.074627671,0.28299999,0.036793781,0.949499995,0.123447689,7.83,1.018004645,4.8799998,0.634465194,11.045,1.435997613,0.053199999,0.006916711,0.041199999,0.00535655,11.045,1.435997613,0.448034203,0.397656981,0.434192342,36,121,36,270,270,274,0.65,0.61,0.67,1.7885,2.2479,1.5485
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,26.9,17.33399596,18.6,11.98558829,26.9,17.33399596,0.133,0.0857034,0.133,0.0857034,0.14,0.090214105,1.1,0.708825114,0.509,0.327992712,1.47,0.947248107,7.94399996,5.119006069,4.89200008,3.152338649,9.545999965,6.151313192,0.164,0.105679381,0.1396,0.089956351,9.545999965,6.151313192,0.431086104,0.427311013,0.410574915,36,121,36,265,265,284,0.62,0.62,0.63,1.5637,1.9919,1.3497
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,21.6,14.72946126,12.1,8.251225983,21.6,14.72946126,0.01,0.006819195,0.01,0.006819195,0.025,0.017047988,0.34400001,0.234580316,0.139,0.094786811,0.608500005,0.414948021,5.75800002,3.92649251,2.692,1.835727301,7.06850001,4.820148012,0.0212,0.014456693,0.015600001,0.010637945,7.06850001,4.820148012,0.432749953,0.415491406,0.412561433,109,121,109,268,268,274,0.72,0.63,0.74,2.0595,2.5323,1.7803
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,149,129.3036887,93,80.70632917,149,129.3036887,2.76,2.395155575,2.76,2.395155575,2.98,2.586073773,12.8,11.10796789,6.77,5.87507364,17.3499995,15.05650291,66,57.27545941,49.300002,42.7830343,72.18500075,62.64286486,3.462,3.004358189,3.22200004,2.796083826,72.18500075,62.64286486,0.412050918,0.490303178,0.370182708,74,146,74,270,270,284,0.28,0.25,0.31,1.0802,1.1957,0.9607
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,164,2.72465081,84.099998,1.397214193,164,2.72465081,1.25,0.020767156,1.25,0.020767156,2.5899999,0.043029545,11.8,0.196041949,3.8,0.063132153,18.8000005,0.312338028,80.3599988,1.335078877,35.5199996,0.590119486,104.35,1.733642147,2.01,0.033393586,1.84,0.030569253,104.35,1.733642147,0.425524767,0.500070707,0.350958662,74,146,74,254,254,274,0.33,0.27,0.35,1.3021,1.4292,1.0742
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,63.799999,33.38621121,45.400002,23.75758745,63.799999,33.38621121,0.50199997,0.262694001,0.50199997,0.262694001,0.62699997,0.328105858,2.51,1.313470085,1.3,0.680283311,3.31499995,1.734722417,17.8799998,9.356511898,11.2,5.860902373,19.46,10.18331787,0.597,0.312407028,0.55700002,0.291475245,19.46,10.18331787,0.460177832,0.429586599,0.462702093,74,146,74,266,266,274,0.45,0.37,0.48,1.4721,1.7065,1.3084
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,13.2,2.9345152,13.2,2.9345152,11.1,2.467660509,0.435,0.096705615,0.435,0.096705615,0.89999998,0.200080577,1.99,0.442400398,1.5599999,0.34680632,2.29,0.509093925,5.59799996,1.24450121,5.50999988,1.224937758,5.88100011,1.307415471,0.854800022,0.190032095,0.612600006,0.136188184,5.88100011,1.307415471,0.411765521,0.401297227,0.374582659,146,146,110,169,169,49,0.13,0.16,0.13,0.7767,0.9428,0.6651
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,34.400002,7.702582943,7.3699999,1.650233495,34.400002,7.702582943,0.032000002,0.007165193,0.032000002,0.007165193,0.085000001,0.019032544,1.02,0.228390527,0.20200001,0.045230283,1.81000005,0.405281241,7.35599996,1.647098736,3.18200004,0.71248889,11.405,2.553719574,0.0462,0.010344747,0.0386,0.008643014,11.405,2.553719574,0.435221856,0.501110099,0.374666698,36,145,36,252,252,283,0.51,0.29,0.57,1.6648,1.6556,1.3888
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,15.1,7.550685295,6.5300002,3.265296456,15.1,7.550685295,0.20299999,0.101509208,0.20299999,0.101509208,0.30199999,0.151013701,0.903,0.451540982,0.47499999,0.237521552,1.215,0.607555141,4.61800012,2.309209642,3.22600002,1.613146418,5.27100001,2.635739223,0.275200006,0.137612493,0.254800002,0.127411565,5.27100001,2.635739223,0.482156181,0.492031452,0.458776437,74,122,74,227,227,288,0.29,0.26,0.31,1.0936,1.1467,0.9614
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,71.599998,36.75059218,11.1,5.6973685,71.599998,36.75059218,0.026000001,0.013345188,0.026000001,0.013345188,0.064999998,0.033362968,1.5599999,0.800711197,0.18000001,0.092389765,2.6400001,1.355049857,16.88,8.664106331,4.53200008,2.326168874,24.59000045,12.62146793,0.0552,0.02833286,0.044200002,0.02268682,24.59000045,12.62146793,0.412789792,0.477162808,0.362728612,74,122,74,243,243,287,0.55,0.26,0.59,1.8782,1.7404,1.5095
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,285,23.8077605,64,5.346304113,285,23.8077605,1.01,0.084371362,1.01,0.084371362,2.22,0.185449924,9.5,0.793592017,3.4100001,0.284857774,17.1,1.42846563,72.939999,6.093115885,31.0200006,2.591286825,94.03999865,7.855725493,1.492,0.124635715,1.18600002,0.0990737,94.03999865,7.855725493,0.364559356,0.495650013,0.338100752,74,146,74,227,227,284,0.48,0.29,0.52,1.5665,1.387,1.3299
02GD016,GRAND RIVER NEAR MARSVILLE,Canada,663.0145449,43.86172,-80.27222,49.200001,6.411443186,28.200001,3.674851638,49.200001,6.411443186,1.4400001,0.187652005,1.4400001,0.187652005,1.75,0.228049296,4.52,0.589018752,2.45,0.319269014,7.0049999,0.912848739,21.7599992,2.835629995,17.9599996,2.340437291,24.6450001,3.211585666,1.712,0.223097368,1.606,0.209284097,24.6450001,3.211585666,0.459478679,0.437686127,0.430942222,74,147,74,246,246,283,0.21,0.2,0.23,0.956,1.1315,0.7967
02GD018,SPEED RIVER BELOW GUELPH,Canada,567.859933,43.53372,-80.25222,33.200001,5.051386653,6.8499999,1.042228826,33.200001,5.051386653,0.142,0.021605328,0.142,0.021605328,0.31299999,0.04762301,1.08,0.164322211,0.55199999,0.083986907,1.57999995,0.240397302,6.82399988,1.038272918,3.80999996,0.57969224,10.77,1.638657609,0.26300001,0.040015503,0.215799994,0.032834011,10.77,1.638657609,0.443633546,0.492898951,0.42279227,74,123,74,226,226,288,0.53,0.38,0.58,1.5681,1.2106,1.4026
02GD021,GRAND RIVER BELOW SHAND DAM,Canada,784.7567242,43.73094,-80.34094,81.400002,8.961962295,21.9,2.411142131,81.400002,8.961962295,0.048999999,0.005394793,0.048999999,0.005394793,0.102,0.011229977,1.01,0.111198792,0.27900001,0.030717291,1.57499995,0.173404052,15.84,1.743949377,5.59000004,0.615446786,21.925001,2.413894686,0.081,0.008917923,0.067600003,0.007442613,21.925001,2.413894686,0.371012719,0.493601453,0.34643172,74,146,74,227,227,274,0.65,0.55,0.68,2.1836,2.1591,1.8671
02GD027,NITH RIVER AT NEW HAMBURG,Canada,544.2440143,43.37722,-80.71081,18.5,2.936917923,12.9,2.04790493,18.5,2.936917923,0.107,0.016986498,0.107,0.016986498,0.211,0.03349674,1.17,0.185740215,0.65100002,0.103347764,1.65,0.261941328,9.7279999,1.544342555,5.36399984,0.85154742,11.4,1.80977645,0.148400002,0.023558845,0.134,0.021272811,11.4,1.80977645,0.459448641,0.475331564,0.441395018,36,122,36,251,251,288,0.44,0.38,0.46,1.3334,1.6189,1.1477
02GD028,CANAGAGIGUE CREEK NEAR ELMIRA,Canada,114.0597169,43.57992,-80.50919,4.4099998,3.340565741,2.9100001,2.204319066,4.4099998,3.340565741,0.052000001,0.039389893,0.052000001,0.039389893,0.090000004,0.068174817,0.345,0.261336788,0.252,0.19088948,0.3875,0.29353045,1.60799998,1.218056664,0.992600006,0.751892455,2.13249999,1.615364338,0.075200002,0.056963846,0.061000001,0.046207375,2.13249999,1.615364338,0.451999092,0.387141226,0.435848813,36,146,36,267,267,283,0.42,0.37,0.45,1.1241,1.1428,1.0499
02GE002,LAUREL CREEK AT WATERLOO,Canada,59.20546677,43.47192,-80.51427,341,497.6297225,226,329.8073821,341,497.6297225,7.0999999,10.36120522,7.0999999,10.36120522,9.5100002,13.87817818,31.4,45.82279556,15.8,23.05733025,43.6999985,63.77248718,160.4,234.0756818,99.2600024,144.8525732,201.45,293.9809607,8.58199978,12.52392425,7.96999986,11.63081765,201.45,293.9809607,0.475316528,0.490990627,0.443329221,75,146,75,253,253,284,0.28,0.23,0.3,1.0863,1.1506,0.9434
