Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2016,Specific-YR-MaxFlow-2016,GM-MaxFlow-2016,Specific-GM-MaxFlow-2016,NGM-MaxFlow-2016,Specific-NGM-MaxFlow-2016,YR-MinFlow-2016,Specific-YR-MinFlow-2016,GM-MinFlow-2016,Specific-GM-MinFlow-2016,NGM-MinFlow-2016,Specific-NGM-MinFlow-2016,YR-MedianFlow-2016,Specific-YR-MedianFlow-2016,GM-MedianFlow-2016,Specific-GM-MedianFlow-2016,NGM-MedianFlow-2016,Specific-NGM-MedianFlow-2016,YR-Q95Flow-2016,Specific-YR-Q95-2016,GM-Q95Flow-2016,Specific-GM-Q95-2016,NGM-Q95Flow-2016,Specific-NGM-Q95-2016,YR-Q5Flow-2016,Specific-YR-Q5-2016,GM-Q5Flow-2016,Specific-GM-Q5-2016,NGM-Q5Flow-2016,Specific-NGM-Q5-2016,YR-BFI-2016,GM-BFI-2016,NGM-BFI-2016,YR-DOY-MaxFlow-2016,GM-DOY-MaxFlow-2016,NGM-DOY-MaxFlow-2016,YR-DOY-MinFlow-2016,GM-DOY-MinFlow-2016,NGM-DOY-MinFlow-2016,YR-RBI-2016,GM-RBI-2016,NGM-RBI-2016,YR-CVQ-2016,GM-CVQ-2016,NGM-CVQ-2016
02GA029,THAMES RIVER NEAR DUTTON,Canada,3815.707943,42.73069,-81.57747,19.9,0.450600524,3.5699999,0.080836373,19.9,0.450600524,0.32600001,0.007381697,0.32600001,0.007381697,0.42899999,0.009713951,1.0700001,0.024228272,0.63599998,0.014401102,1.515,0.034304512,6.44199998,0.145867767,2.75199996,0.062314202,7.576000145,0.171545208,0.403200002,0.009129755,0.362600002,0.00821044,7.576000145,0.171545208,0.435407157,0.453199717,0.375719111,93,135,93,222,222,289,0.15,0.11,0.17,1.2187,0.7916,1.0918
02GA030,MCGREGOR CREEK NEAR CHATHAM,Canada,203.7962393,42.3835,-82.09506,2.5899999,1.098037884,1.23,0.521462027,2.5899999,1.098037884,0.02,0.008479057,0.02,0.008479057,0.046,0.019501832,0.096000001,0.040699476,0.054000001,0.022893455,0.1215,0.051510273,0.566800024,0.240296495,0.180400002,0.076481098,0.834000008,0.353576695,0.028999999,0.012294633,0.023,0.009750916,0.834000008,0.353576695,0.438677097,0.451032886,0.403832951,98,238,98,205,205,285,0.47,0.39,0.5,1.5847,1.39,1.4012
02GA031,OXBOW CREEK NEAR KILWORTH,Canada,85.66296022,42.966,-81.41803,2.8900001,2.914865515,0.84299999,0.850253119,2.8900001,2.914865515,0.134,0.135152929,0.134,0.135152929,0.145,0.146247573,0.244,0.246099364,0.214,0.215841245,0.3265,0.329309189,1.396,1.408011113,0.711399982,0.717520831,1.599,1.612757715,0.147,0.148264781,0.1416,0.142818319,1.599,1.612757715,0.485615179,0.47446763,0.433541316,93,123,93,224,224,285,0.11,0.08,0.14,0.9583,0.629,0.9288
02GA039,THAMES RIVER NEAR EALING,Canada,1338.100895,42.97356,-81.20858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GA043,MIDDLE THAMES RIVER AT THAMESFORD,Canada,262.4022353,43.05911,-80.99486,0.98699999,0.324985033,0.69099998,0.227522445,0.98699999,0.324985033,0.096000001,0.031609487,0.096000001,0.031609487,0.109,0.035889938,0.14399999,0.047414227,0.12,0.039511859,0.164,0.05399954,0.31779999,0.104640569,0.196599994,0.064733593,0.514499985,0.169407089,0.105,0.034572876,0.1,0.032926549,0.514499985,0.169407089,0.470967476,0.332136383,0.463416994,98,238,98,223,223,284,0.23,0.15,0.28,0.6064,0.4209,0.6124
02GA047,NORTH THAMES RIVER NEAR MITCHELL,Canada,315.3971446,43.45042,-81.20678,68.800003,18.84709599,11.3,3.095525805,68.800003,18.84709599,2.21,0.605408144,2.53,0.693069052,2.21,0.605408144,4.2800002,1.172464696,3.6099999,0.988924588,6.72000005,1.840879077,23.100001,6.328022053,9.79799954,2.684067293,30.01499945,8.222319057,2.6520001,0.7264898,2.8159999,0.771415961,30.01499945,8.222319057,0.467032072,0.442497419,0.407375905,93,122,93,289,206,289,0.16,0.17,0.16,1.1077,0.4827,1.0515
02GB001,NORTH THAMES RIVER NEAR THORNDALE,Canada,1323.296042,43.14931,-81.19214,558,36.43266395,81.5,5.321258265,558,36.43266395,16.4,1.070780804,18.299999,1.194834613,16.4,1.070780804,28.1,1.8346915,24,1.566996299,50.349998,3.287427521,199.4,13.01912758,47.799999,3.12093423,281.55,18.38282533,18.299999,1.194834613,19.3599996,1.264043655,281.55,18.38282533,0.441191246,0.439828878,0.407610415,93,239,93,290,223,290,0.21,0.13,0.24,1.2548,0.351,1.1164
02GB006,THAMES RIVER AT INGERSOLL,Canada,509.9464344,43.04128,-80.88617,20.6,3.490248936,1.55,0.262615818,20.6,3.490248936,0.175,0.029650173,0.175,0.029650173,0.229,0.038799369,0.68900001,0.116736969,0.308,0.052184304,1.5700001,0.266004426,8.224,1.393388701,1.18399998,0.200604596,10.09,1.70954426,0.2132,0.036122382,0.1916,0.032462704,10.09,1.70954426,0.462533084,0.482037173,0.44308051,99,123,99,206,206,290,0.29,0.09,0.32,1.5843,0.6968,1.232
02GB008,THAMES RIVER AT INNERKIP,Canada,148.8551636,43.21531,-80.69186,48.099998,27.918681,4.7800002,2.774455432,48.099998,27.918681,0.45899999,0.266417356,0.45899999,0.266417356,0.69400001,0.402818414,1.59,0.922883672,0.79299998,0.460280964,3.29499995,1.912516763,17.38,10.0878731,3.31200004,1.922384125,20.81500045,12.08165035,0.569000018,0.33026467,0.504600014,0.292884977,20.81500045,12.08165035,0.479731893,0.483208792,0.465088806,93,124,93,224,224,294,0.21,0.1,0.23,1.5877,0.7699,1.2974
02GB010,REYNOLDS CREEK NEAR PUTNAM,Canada,145.1354907,42.98156,-80.95461,16.9,10.06066809,1.87,1.113221854,16.9,10.06066809,0.086999997,0.051791603,0.086999997,0.051791603,0.117,0.069650779,0.46599999,0.277412499,0.21699999,0.129181354,0.95300001,0.567326437,6.99000012,4.161187642,1.32400006,0.78818492,8.11450005,4.830608977,0.13600001,0.080961595,0.125,0.074413226,8.11450005,4.830608977,0.471121445,0.484921184,0.464113724,93,125,93,206,206,288,0.25,0.16,0.26,1.6837,0.9808,1.3285
02GC002,STONEY CREEK AT LONDON,Canada,37.32681254,43.022,-81.25344,81.5,188.6472356,2.6300001,6.087634951,81.5,188.6472356,0.078000002,0.180545825,0.078000002,0.180545825,0.090000004,0.20832211,0.54100001,1.252247317,0.241,0.557840292,1.5,3.472035011,15.02,34.76664391,1.08,2.499865208,22.11499945,51.18936824,0.1022,0.236561319,0.097599999,0.225913743,22.11499945,51.18936824,0.480589051,0.478468869,0.479896529,92,124,92,225,225,293,0.73,0.3,0.76,2.5175,1.0609,1.9306
02GC006,KETTLE CREEK AT ST. THOMAS,Canada,330.8813688,42.77769,-81.214,27.6,7.206933436,5.0900002,1.329104805,27.6,7.206933436,0.67000002,0.174950926,0.67000002,0.174950926,1.26,0.329012179,1.9400001,0.506574333,1.23,0.321178555,3.5749999,0.93350675,10.11,2.639931052,4.16599998,1.08782915,11.19,2.921941491,0.915200018,0.238977739,0.8352,0.218088073,11.19,2.921941491,0.488271786,0.44760066,0.479669882,93,124,93,222,222,285,0.12,0.07,0.14,0.9508,0.6228,0.8258
02GC007,BIG CREEK NEAR DELHI,Canada,369.8316811,42.83772,-80.50989,54.799999,12.80236431,8.9700003,2.095569594,54.799999,12.80236431,1.66,0.387808853,1.66,0.387808853,2.1099999,0.492937735,3.4000001,0.794307312,2.3499999,0.549006485,6.0650001,1.416904055,16.9400008,3.957519444,7.20400002,1.682996978,21.99,5.137299201,1.974,0.461165467,1.81600002,0.424253545,21.99,5.137299201,0.459771964,0.456782568,0.399203876,94,124,94,224,224,285,0.12,0.07,0.14,1.0986,0.5465,1.0033
02GC008,BIG CREEK NEAR WALSINGHAM,Canada,566.7337733,42.68561,-80.53847,8.9399996,1.362925595,2.3399999,0.356738915,8.9399996,1.362925595,0.63300002,0.096502457,0.63300002,0.096502457,0.74699998,0.11388204,1.0599999,0.161599671,0.85100001,0.129737108,1.215,0.185229829,3.028,0.461626274,1.856,0.282951904,3.548999955,0.541054037,0.675200008,0.102935952,0.656600014,0.100100336,3.548999955,0.541054037,0.481415877,0.453981765,0.471346398,92,123,92,251,251,293,0.14,0.08,0.18,0.6581,0.3937,0.655
02GC010,LYNN RIVER AT SIMCOE,Canada,143.7553595,42.82333,-80.28944,60.799999,36.54208046,3.4100001,2.049481909,60.799999,36.54208046,0.53100002,0.3191422,0.53100002,0.3191422,0.84600002,0.508463837,1.29,0.77531718,0.93900001,0.564358791,2.4150001,1.451465944,13.3,7.993580232,2.33200004,1.40158116,17.83000055,10.71620601,0.706799972,0.424801676,0.638200008,0.383571652,17.83000055,10.71620601,0.417576385,0.428367958,0.44964923,92,124,92,223,223,284,0.33,0.1,0.37,1.7119,0.5015,1.4512
02GC011,BIG OTTER CREEK AT TILLSONBURG,Canada,354.1052234,42.85731,-80.72358,18.200001,4.440714179,2.0999999,0.512390045,18.200001,4.440714179,0.017000001,0.00414792,0.017000001,0.00414792,0.105,0.025619503,0.33500001,0.081738418,0.119,0.029035437,1.36,0.331833569,5.44999996,1.329774218,1.27,0.309873994,7.19349991,1.755179961,0.046000002,0.011223783,0.031200001,0.007612653,7.19349991,1.755179961,0.477863062,0.473852958,0.441909738,92,124,92,223,223,293,0.27,0.12,0.3,1.6546,1.2915,1.291
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,17.700001,9.927859786,1.15,0.645030402,17.700001,9.927859786,0.112,0.062820352,0.112,0.062820352,0.122,0.068429312,0.28999999,0.162659835,0.19400001,0.10881383,0.655499995,0.367667326,3.55199992,1.992302552,0.737600018,0.413716901,4.25950009,2.389136568,0.127,0.071233792,0.118,0.066185728,4.25950009,2.389136568,0.463067906,0.479150739,0.421872084,92,124,92,253,253,280,0.36,0.11,0.41,1.8167,0.7318,1.5245
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,65.099998,55.64507687,2.3699999,2.02578849,65.099998,55.64507687,0.097000003,0.082912024,0.097000003,0.082912024,0.249,0.212836015,0.69300002,0.592350854,0.27599999,0.23591461,1.685,1.440275843,9.91599996,8.475830983,1.124,0.960753738,17.995,15.3814622,0.16500001,0.141035922,0.145199996,0.1241116,17.995,15.3814622,0.420761947,0.472300724,0.410300624,92,214,92,201,201,286,0.68,0.27,0.71,2.4256,0.8611,1.9031
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,15.5,14.37637062,1.5599999,1.446912047,15.5,14.37637062,0.009,0.00834757,0.009,0.00834757,0.092,0.085330716,0.44,0.408103424,0.18099999,0.167878899,1.265,1.173297344,5.0760001,4.708029594,1.178,1.092604167,5.947000035,5.515888812,0.050000001,0.04637539,0.026800001,0.024857209,5.947000035,5.515888812,0.475260739,0.458325146,0.468763936,92,134,92,222,222,293,0.34,0.3,0.35,1.4963,1.1139,1.1393
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,77.599998,37.84361597,7.46,3.638059052,77.599998,37.84361597,1.63,0.794911026,1.63,0.794911026,2.2,1.072886047,3.3900001,1.653219913,2.3800001,1.160667682,6.44000005,3.14063009,21.08,10.28019904,6.14800006,2.998228856,26.64500045,12.99411328,1.79399998,0.874889794,1.726,0.841727872,26.64500045,12.99411328,0.475002782,0.477992057,0.462739732,93,124,93,250,250,285,0.22,0.13,0.25,1.2682,0.4659,1.0947
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,26.5,3.445354164,0.75300002,0.097900066,26.5,3.445354164,0.012,0.00156016,0.012,0.00156016,0.045000002,0.005850602,0.15099999,0.019632017,0.055,0.007150735,0.5555,0.072222424,6.41200012,0.83364571,0.3682,0.047870921,9.051000145,1.176750983,0.025,0.003250334,0.0204,0.002652273,9.051000145,1.176750983,0.481744748,0.343334562,0.481081796,92,124,92,224,224,284,0.7,0.27,0.72,2.5087,1.187,1.8911
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,27.200001,17.52731255,1.71,1.101900859,27.200001,17.52731255,0.061000001,0.039307575,0.061000001,0.039307575,0.193,0.124366588,0.336,0.216513853,0.15099999,0.09730235,0.84100002,0.541929032,4.61599988,2.974487855,0.652000002,0.420139978,7.6665002,4.940188979,0.097200002,0.062634366,0.085600002,0.055159483,7.6665002,4.940188979,0.359613054,0.472397402,0.336105347,92,214,92,203,203,292,0.66,0.27,0.7,2.3189,0.9282,1.8382
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,20.200001,13.77477464,0.96399999,0.657370394,20.200001,13.77477464,0.006,0.004091517,0.006,0.004091517,0.021,0.01432031,0.125,0.085239938,0.057,0.038869412,0.380999995,0.259811327,3.798,2.589930271,0.313200004,0.213577191,6.092500065,4.154594615,0.017000001,0.011592632,0.011,0.007501115,6.092500065,4.154594615,0.297701712,0.443508002,0.281234136,92,123,92,224,224,290,0.77,0.3,0.8,2.5418,1.3254,1.9481
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,150,130.1714987,35.700001,30.98081755,150,130.1714987,2.5899999,2.24762779,2.75,2.386477475,2.5899999,2.24762779,7.0700002,6.13541681,4.7600002,4.130775731,12.5,10.84762489,63.4199996,55.03650929,13.16,11.42037948,81.19000025,70.45749339,3.0639999,2.658969726,3.0899999,2.681532786,81.19000025,70.45749339,0.432551273,0.462287902,0.396025685,93,239,93,293,269,293,0.24,0.18,0.26,1.381,0.6317,1.1688
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,203,3.372586064,11.4,0.189396459,203,3.372586064,1.02,0.016945999,1.02,0.016945999,1.5,0.024920587,5.3400002,0.088717292,2.5899999,0.043029545,12.55,0.208502242,83.839999,1.392894642,8.3580002,0.138857512,109.6,1.8208642,1.49,0.024754449,1.396,0.023192759,109.6,1.8208642,0.425093157,0.457896928,0.408670885,85,239,85,190,190,275,0.38,0.13,0.41,1.763,0.6664,1.3542
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,57.299999,29.98479465,14.1,7.378457452,57.299999,29.98479465,0.18700001,0.097856143,0.18700001,0.097856143,0.47099999,0.246471871,1.45,0.758777539,0.84600002,0.442707458,2.81999995,1.475691464,15.22,7.964547689,2.34799998,1.228696308,21.43500045,11.21682545,0.366999994,0.192049209,0.287000004,0.150185625,21.43500045,11.21682545,0.460756026,0.439837471,0.447706202,92,239,92,224,224,285,0.4,0.25,0.43,1.7436,1.1531,1.4204
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,17.299999,3.845993184,2.23,0.495755219,17.299999,3.845993184,0.60399997,0.134276295,0.60399997,0.134276295,0.69199997,0.15383973,1.15,0.255658521,1,0.222311758,1.51,0.335690754,4.10600012,0.912812103,1.714,0.381042353,6.26850018,1.393561293,0.712800012,0.158463823,0.664200008,0.147659471,6.26850018,1.393561293,0.437332679,0.351095557,0.44766526,99,232,99,169,169,358,0.14,0.04,0.18,1.1314,0.3053,1.0937
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,32.799999,7.34432262,1.77,0.396324739,32.799999,7.34432262,0,0,0,0,0,0,0.41299999,0.09247577,0.085000001,0.019032544,1.4299999,0.320194541,7.83799992,1.755024447,0.938999976,0.210253627,11.235,2.515654486,0.005,0.001119561,0.003,0.000671737,11.235,2.515654486,0.464352069,0.478352172,0.451363851,85,136,85,209,209,289,0.51,0.22,0.53,2.0455,1.3998,1.5407
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,80.900002,41.52406514,5.3899999,2.766559968,80.900002,41.52406514,0.043000001,0.022070887,0.043000001,0.022070887,0.085000001,0.043628498,0.70200002,0.360320072,0.20100001,0.10316857,1.85,0.949561417,20.099999,10.31685596,1.216,0.624144153,31.37000045,16.1014822,0.0608,0.031207208,0.0506,0.025971788,31.37000045,16.1014822,0.388149483,0.296103901,0.378443908,85,233,85,189,189,281,0.59,0.34,0.61,2.3071,1.5928,1.74
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,318,26.56444856,10.3,0.860420818,318,26.56444856,0.56599998,0.047281375,0.95099998,0.079442736,0.56599998,0.047281375,3.8800001,0.324119695,2.1800001,0.182108492,11.05,0.923072819,79.6599988,6.6544778,7.07000016,0.590599546,117.45,9.811303407,1.252,0.104587074,1.106,0.092390818,117.45,9.811303407,0.451550908,0.461904316,0.442550678,85,136,85,303,223,303,0.51,0.18,0.54,2.0572,0.665,1.5867
02GD016,GRAND RIVER NEAR MARSVILLE,Canada,663.0145449,43.86172,-80.27222,58.299999,7.597299263,8.2299995,1.072483194,58.299999,7.597299263,1.05,0.136829577,1.05,0.136829577,1.98,0.258021489,2.6900001,0.350544359,1.65,0.215017907,4.3199999,0.562955963,24.88,3.242209415,4.71999998,0.615081526,30.445,3.967406176,1.30199998,0.169668673,1.19600004,0.15585541,30.445,3.967406176,0.475385216,0.352887608,0.470874223,92,239,92,223,223,300,0.23,0.13,0.25,1.4058,0.5368,1.178
02GD018,SPEED RIVER BELOW GUELPH,Canada,567.859933,43.53372,-80.25222,26.1,3.971120111,2.48,0.377332486,26.1,3.971120111,0.074000001,0.011259115,0.074000001,0.011259115,0.119,0.018105873,0.43700001,0.066489637,0.25,0.038037549,1.3,0.197795255,7.89200012,1.200769364,0.915199982,0.139247856,10.98,1.67060915,0.156,0.023735431,0.15099999,0.022974678,10.98,1.67060915,0.477879937,0.465894352,0.474661765,85,227,85,222,222,281,0.53,0.38,0.54,1.9472,0.8601,1.5255
02GD021,GRAND RIVER BELOW SHAND DAM,Canada,784.7567242,43.73094,-80.34094,31.6,3.479090928,9.2600002,1.019505781,31.6,3.479090928,0.009,0.00099088,0.009,0.00099088,0.078000002,0.00858763,0.39500001,0.043488638,0.108,0.011890564,1.165,0.128263954,9.06800002,0.998366981,0.659400012,0.0725985,12.88,1.418059847,0.0332,0.003655247,0.0182,0.00200378,12.88,1.418059847,0.199367553,0.359579716,0.181741355,362,239,362,206,206,285,0.63,0.6,0.63,2.2991,2.8355,1.7614
02GD027,NITH RIVER AT NEW HAMBURG,Canada,544.2440143,43.37722,-80.71081,23.5,3.730679524,1.15,0.182565168,23.5,3.730679524,0.072999999,0.011588919,0.072999999,0.011588919,0.148,0.023495343,0.34900001,0.055404561,0.17399999,0.027622902,0.946500005,0.150259072,7.07599994,1.123331408,0.71119999,0.112904649,9.487000225,1.506083297,0.112,0.01778026,0.104,0.016510241,9.487000225,1.506083297,0.306861963,0.442644064,0.273637418,92,123,92,203,203,322,0.41,0.18,0.43,1.9073,0.8114,1.4663
02GD028,CANAGAGIGUE CREEK NEAR ELMIRA,Canada,114.0597169,43.57992,-80.50919,5.4899998,4.158663511,0.99800003,0.755982962,5.4899998,4.158663511,0.016000001,0.012119968,0.016000001,0.012119968,0.027000001,0.020452445,0.14,0.106049711,0.072999999,0.055297348,0.2385,0.180663257,1.492,1.130186919,0.446600006,0.338298582,2.217500055,1.679751712,0.027200001,0.020603945,0.0216,0.016361955,2.217500055,1.679751712,0.463307326,0.312203353,0.459063986,85,226,85,186,186,281,0.56,0.52,0.57,1.8304,1.2549,1.5463
02GE002,LAUREL CREEK AT WATERLOO,Canada,59.20546677,43.47192,-80.51427,383,558.9213599,43.700001,63.77249083,383,558.9213599,4.4499998,6.493994621,4.4499998,6.493994621,7.3000002,10.6530706,16.200001,23.64106159,10.2,14.88511193,31.3499995,45.7498286,163,237.869926,27.7599996,40.51085307,206.9,301.9342803,5.86799994,8.563317249,5.41200008,7.89786539,206.9,301.9342803,0.393146217,0.467812684,0.357810539,92,239,92,223,223,286,0.31,0.18,0.34,1.4984,0.589,1.2062
02GE003,CONESTOGO RIVER AT GLEN ALLAN,Canada,571.127968,43.65483,-80.70217,409,61.87334885,48.5,7.337059704,409,61.87334885,6.6700001,1.009034824,6.6700001,1.009034824,8.7600002,1.325209164,20.299999,3.070975354,12.6,1.906122727,47.049999,7.11770416,214.6,32.4645982,34.0199996,5.146531303,256.7,38.83346858,8.02600044,1.214169988,7.3339998,1.109484421,256.7,38.83346858,0.423022893,0.464518262,0.392902449,94,124,94,223,223,286,0.2,0.15,0.22,1.3846,0.587,1.0953
