Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2014,Specific-YR-MaxFlow-2014,GM-MaxFlow-2014,Specific-GM-MaxFlow-2014,NGM-MaxFlow-2014,Specific-NGM-MaxFlow-2014,YR-MinFlow-2014,Specific-YR-MinFlow-2014,GM-MinFlow-2014,Specific-GM-MinFlow-2014,NGM-MinFlow-2014,Specific-NGM-MinFlow-2014,YR-MedianFlow-2014,Specific-YR-MedianFlow-2014,GM-MedianFlow-2014,Specific-GM-MedianFlow-2014,NGM-MedianFlow-2014,Specific-NGM-MedianFlow-2014,YR-Q95Flow-2014,Specific-YR-Q95-2014,GM-Q95Flow-2014,Specific-GM-Q95-2014,NGM-Q95Flow-2014,Specific-NGM-Q95-2014,YR-Q5Flow-2014,Specific-YR-Q5-2014,GM-Q5Flow-2014,Specific-GM-Q5-2014,NGM-Q5Flow-2014,Specific-NGM-Q5-2014,YR-BFI-2014,GM-BFI-2014,NGM-BFI-2014,YR-DOY-MaxFlow-2014,GM-DOY-MaxFlow-2014,NGM-DOY-MaxFlow-2014,YR-DOY-MinFlow-2014,GM-DOY-MinFlow-2014,NGM-DOY-MinFlow-2014,YR-RBI-2014,GM-RBI-2014,NGM-RBI-2014,YR-CVQ-2014,GM-CVQ-2014,NGM-CVQ-2014
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,8.8000002,4.935884924,4.8000002,2.692300919,8.8000002,4.935884924,0.198,0.111057408,0.198,0.111057408,0.43900001,0.24623335,0.70700002,0.396553484,0.47799999,0.268108283,0.849000005,0.476200708,4.73,2.653038087,2.4339999,1.365220811,5.782500065,3.243381165,0.286600008,0.160752798,0.243600002,0.136634267,5.782500065,3.243381165,0.460573312,0.418110937,0.447916981,12,121,12,240,240,49,0.29,0.31,0.3,1.1592,1.0311,1.0762
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,51.599998,44.10577486,51.599998,44.10577486,51.200001,43.76387218,0.235,0.200869331,0.235,0.200869331,0.52499998,0.448750617,1.37,1.171025463,0.86400002,0.738515346,1.74,1.487287815,13.52,11.55639727,5.79199992,4.950787875,15.935,13.62065019,0.39039999,0.33369951,0.311600002,0.266344187,15.935,13.62065019,0.442974592,0.447491439,0.440676253,249,249,328,243,243,323,0.6,0.78,0.56,1.7912,2.4476,1.5089
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,4.4400001,1.302613746,3.6300001,1.064974757,4.4400001,1.302613746,0.66399997,0.194805286,0.66399997,0.194805286,0.93000001,0.272844768,1.21,0.354991576,1.01,0.296315282,1.315,0.38579663,3.70400002,1.086684962,3,0.880144403,3.9000001,1.144187753,0.804600012,0.236054732,0.71960001,0.211117307,3.9000001,1.144187753,0.473789372,0.437700999,0.464086549,80,136,80,206,206,68,0.12,0.14,0.12,0.5584,0.5274,0.5284
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,14.6,13.54161362,14.6,13.54161362,10.1,9.367828599,0.027000001,0.025042711,0.027000001,0.025042711,0.50400001,0.467463931,1.54,1.428361984,0.972,0.901537564,1.96,1.817915253,7.48800002,6.94517829,5.98800008,5.553916673,7.801999955,7.236415674,0.421599998,0.391037279,0.2688,0.249314092,7.801999955,7.236415674,0.468690268,0.447431778,0.473336076,142,142,98,184,184,275,0.25,0.33,0.23,0.9753,1.269,0.8082
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,73.900002,36.03921866,47.5,23.16458511,73.900002,36.03921866,2.74,1.336230804,2.74,1.336230804,4.8400002,2.360349402,7,3.413728333,4.8600001,2.370102863,8.2199998,4.008692316,31.1599992,15.19596744,18.8400004,9.187806165,35.0049989,17.0710795,3.47,1.692233902,3.1159999,1.519596735,35.0049989,17.0710795,0.486142138,0.338195973,0.470470658,79,249,79,242,242,275,0.22,0.26,0.22,0.9536,0.8525,0.8849
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,28.9,3.757386239,9.25,1.202623623,28.9,3.757386239,0.046999998,0.006110628,0.046999998,0.006110628,0.14399999,0.018721923,0.51899999,0.067476935,0.264,0.034323528,0.805999995,0.104790771,7.55400012,0.982120972,3.90800006,0.508092237,8.4324997,1.096337659,0.1124,0.014613502,0.0756,0.00982901,8.4324997,1.096337659,0.39006816,0.359638561,0.388907857,328,141,328,243,243,50,0.6,0.75,0.57,1.7754,1.824,1.56
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,22.4,14.43425686,22,14.17650228,22.4,14.43425686,0.12899999,0.083125848,0.12899999,0.083125848,0.375,0.241644925,0.68800002,0.443337902,0.435,0.280308113,0.897500005,0.578336857,6.55200004,4.222020158,3.054,1.96795627,6.988499845,4.503294725,0.2052,0.132228103,0.170000006,0.109545703,6.988499845,4.503294725,0.40475238,0.406405392,0.372013602,328,249,328,243,243,325,0.6,0.76,0.55,1.6981,2.3003,1.4319
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,24.299999,16.57064323,16.200001,11.04709663,24.299999,16.57064323,0.037999999,0.02591294,0.037999999,0.02591294,0.12,0.08183034,0.34099999,0.232534544,0.21799999,0.148658445,0.4465,0.304477058,5.9720002,4.072423407,4.65600014,3.1750173,7.48800001,5.106213243,0.067200002,0.045824992,0.0516,0.035187046,7.48800001,5.106213243,0.308200484,0.118740656,0.413725315,328,254,328,223,223,46,0.73,0.92,0.69,2.0665,2.3447,1.877
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,128,111.0796789,81.699997,70.90007367,128,111.0796789,3.8099999,3.306355979,3.8099999,3.306355979,5.8000002,5.033298122,10.4,9.025223907,8.0100002,6.951158202,11.45,9.936424398,77.399997,67.16849071,41.199998,35.7537699,90.199997,78.27645859,5.3299999,4.625427166,4.76999992,4.139453588,90.199997,78.27645859,0.467273155,0.484771828,0.457488113,92,254,92,243,243,275,0.24,0.31,0.22,1.1627,0.9674,1.1249
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,255,4.236499736,131,2.176397903,255,4.236499736,1.86,0.030901527,1.86,0.030901527,3.1099999,0.051668681,9.75,0.161983813,7.23,0.120117228,10.95,0.181920283,92.3599988,1.534443571,55.499999,0.922061691,139,2.309307699,2.9220001,0.048545305,2.31799994,0.038510612,139,2.309307699,0.451712255,0.361026508,0.459840866,329,255,329,170,170,274,0.32,0.48,0.27,1.476,1.3373,1.4159
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,47.799999,25.01349353,36.700001,19.20492169,47.799999,25.01349353,0.51099998,0.26740366,0.51099998,0.26740366,1.12,0.586090237,2,1.04658971,1.52,0.795408179,2.26,1.182646372,18.2800008,9.565830364,7.82599992,4.095305491,22.005,11.51510328,0.736000028,0.385145028,0.6324,0.330931666,22.005,11.51510328,0.463180996,0.463234202,0.384869059,329,254,329,243,243,275,0.33,0.42,0.31,1.5736,1.4498,1.4922
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,13.1,2.912284025,5.1500001,1.144905574,13.1,2.912284025,0.66000003,0.146725767,0.66000003,0.146725767,0.81699997,0.181628699,2.1099999,0.469077786,1.63,0.362368165,2.46,0.546886924,4.47799996,0.995512042,3.43000006,0.762529342,4.670499965,1.038307056,0.764200006,0.169890646,0.724999974,0.161176018,4.670499965,1.038307056,0.462107125,0.424265312,0.449325911,101,143,101,158,158,77,0.1,0.1,0.1,0.7084,0.5072,0.7039
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,29,6.493456173,7.2199998,1.61664663,29,6.493456173,0.082000002,0.018360808,0.082000002,0.018360808,0.43000001,0.096282283,0.86900002,0.194579777,0.41499999,0.092923595,1.265,0.283249037,7.15199986,1.601420608,3.90399994,0.874153535,8.980999735,2.010956144,0.146,0.032691193,0.111,0.024854263,8.980999735,2.010956144,0.456240716,0.477609304,0.433137993,328,136,328,244,244,49,0.38,0.44,0.38,1.7603,1.3965,1.5866
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,9.0799999,4.540412034,4.5700002,2.285207504,9.0799999,4.540412034,0.228,0.114010347,0.228,0.114010347,0.35299999,0.176516015,0.55699998,0.278525269,0.44299999,0.2215201,0.658500015,0.329279893,3.93000002,1.965178368,2.722,1.361123535,5.431499965,2.715996484,0.313199994,0.156614211,0.283399996,0.14171286,5.431499965,2.715996484,0.473379163,0.459987505,0.44863728,12,142,12,243,243,48,0.34,0.37,0.35,1.2368,0.9958,1.1942
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,113,58.00023788,74.800003,38.39307936,113,58.00023788,0.41999999,0.2155761,0.433,0.222248699,0.41999999,0.2155761,1.91,0.980358003,1.65,0.846906128,2.04999995,1.052216679,28.000001,14.37174087,18.7,9.598269454,38.9299999,19.98185181,0.497599994,0.255406354,0.538800012,0.276553353,38.9299999,19.98185181,0.428820836,0.347774732,0.424234198,328,249,328,49,242,49,0.52,0.7,0.46,1.8955,1.843,1.8414
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,395,32.9967207,158,13.19868828,395,32.9967207,2.3399999,0.195474236,2.3399999,0.195474236,5.1799998,0.432716472,10.2,0.852067218,7.2600002,0.606471389,11.15,0.93142642,89.360001,7.464777201,56.4800004,4.718113413,116.25,9.711060205,3.12799994,0.261300608,2.6560001,0.221871629,116.25,9.711060205,0.365746186,0.47734326,0.373499405,328,254,328,244,244,69,0.4,0.53,0.37,1.6978,1.409,1.6384
02GD016,GRAND RIVER NEAR MARSVILLE,Canada,663.0145449,43.86172,-80.27222,36.599998,4.769487866,22.5,2.932062373,36.599998,4.769487866,1.61,0.209805352,1.61,0.209805352,1.74,0.226746157,3.5699999,0.46522055,2.6900001,0.350544359,3.985,0.519300825,26.6599992,3.474168023,12.66,1.649773762,30.945,4.032563117,1.806,0.235346873,1.6900001,0.220230476,30.945,4.032563117,0.452809713,0.415086133,0.449791375,95,142,95,222,222,69,0.21,0.28,0.2,1.1503,0.9265,1.1172
02GD018,SPEED RIVER BELOW GUELPH,Canada,567.859933,43.53372,-80.25222,36.700001,5.583912338,18.799999,2.860423529,36.700001,5.583912338,0.266,0.040471952,0.266,0.040471952,0.48500001,0.073792846,1.08,0.164322211,0.78399998,0.11928575,1.31000005,0.199316764,8.4779999,1.289929345,5.84399996,0.889165738,12.28,1.868404405,0.387399992,0.058942985,0.343600002,0.052278808,12.28,1.868404405,0.428752142,0.394260383,0.451804998,328,254,328,207,207,50,0.43,0.58,0.39,1.5763,1.4622,1.4988
02GD021,GRAND RIVER BELOW SHAND DAM,Canada,784.7567242,43.73094,-80.34094,32.400002,3.5671694,23.9,2.631337759,32.400002,3.5671694,0.086999997,0.00957851,0.086999997,0.00957851,0.33199999,0.036552473,0.71799999,0.079050229,0.36199999,0.039855408,0.965000005,0.106244391,10.54800006,1.161311751,4.7580001,0.523845411,14.515,1.598069773,0.1412,0.015545811,0.1142,0.01257317,14.515,1.598069773,0.359805367,0.410287418,0.258299585,328,254,328,243,243,51,0.49,0.71,0.43,2.0187,2.1756,1.8048
02GD027,NITH RIVER AT NEW HAMBURG,Canada,544.2440143,43.37722,-80.71081,15.3,2.428910498,9.0200005,1.431946007,15.3,2.428910498,0.086999997,0.013811451,0.086999997,0.013811451,0.447,0.070962287,0.86900002,0.137955769,0.52600002,0.083503724,1.11,0.176215075,7.27,1.154129368,4.35999992,0.692160103,9.081500065,1.441709206,0.198000002,0.03143296,0.151800004,0.024098603,9.081500065,1.441709206,0.442089265,0.475742706,0.441467827,328,254,328,243,243,325,0.37,0.49,0.36,1.3046,1.2904,1.1725
02GD028,CANAGAGIGUE CREEK NEAR ELMIRA,Canada,114.0597169,43.57992,-80.50919,7.3899999,5.597909663,4.1999998,3.181491175,7.3899999,5.597909663,0.037,0.028027424,0.037,0.028027424,0.092,0.06968981,0.197,0.149227093,0.118,0.089384756,0.25,0.189374484,1.626,1.231691642,1.005600006,0.761739928,1.857500045,1.407052448,0.0572,0.043328882,0.0462,0.034996404,1.857500045,1.407052448,0.442235441,0.412455786,0.441202931,329,254,329,243,243,347,0.47,0.57,0.44,1.73,1.7429,1.6449
02GE002,LAUREL CREEK AT WATERLOO,Canada,59.20546677,43.47192,-80.51427,450,656.6961148,195,284.5683164,450,656.6961148,7.1500001,10.43417175,7.1500001,10.43417175,15,21.88987049,25.1,36.62904996,20.200001,29.47836039,27.45,40.058463,177.8,259.4679316,107.8,157.3152026,248.8,363.0799852,11.72,17.10328548,9.6900003,14.14085678,248.8,363.0799852,0.472423784,0.445795167,0.464985379,329,255,329,243,243,309,0.25,0.33,0.23,1.2358,0.9779,1.2068
