Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2011,Specific-YR-MaxFlow-2011,GM-MaxFlow-2011,Specific-GM-MaxFlow-2011,NGM-MaxFlow-2011,Specific-NGM-MaxFlow-2011,YR-MinFlow-2011,Specific-YR-MinFlow-2011,GM-MinFlow-2011,Specific-GM-MinFlow-2011,NGM-MinFlow-2011,Specific-NGM-MinFlow-2011,YR-MedianFlow-2011,Specific-YR-MedianFlow-2011,GM-MedianFlow-2011,Specific-GM-MedianFlow-2011,NGM-MedianFlow-2011,Specific-NGM-MedianFlow-2011,YR-Q95Flow-2011,Specific-YR-Q95-2011,GM-Q95Flow-2011,Specific-GM-Q95-2011,NGM-Q95Flow-2011,Specific-NGM-Q95-2011,YR-Q5Flow-2011,Specific-YR-Q5-2011,GM-Q5Flow-2011,Specific-GM-Q5-2011,NGM-Q5Flow-2011,Specific-NGM-Q5-2011,YR-BFI-2011,GM-BFI-2011,NGM-BFI-2011,YR-DOY-MaxFlow-2011,GM-DOY-MaxFlow-2011,NGM-DOY-MaxFlow-2011,YR-DOY-MinFlow-2011,GM-DOY-MinFlow-2011,NGM-DOY-MinFlow-2011,YR-RBI-2011,GM-RBI-2011,NGM-RBI-2011,YR-CVQ-2011,GM-CVQ-2011,NGM-CVQ-2011
02GA029,THAMES RIVER NEAR DUTTON,Canada,3815.707943,42.73069,-81.57747,16.799999,0.38040645,16.799999,0.38040645,15.9,0.360027555,0.69099998,0.01564648,0.69099998,0.01564648,0.70899999,0.016054059,2.23,0.050494431,1.29,0.029209783,3.11,0.070420484,8.4959997,0.192376981,7.89600028,0.178791049,8.823500075,0.199792651,0.824600004,0.018671618,0.77800001,0.017616443,8.823500075,0.199792651,0.462622744,0.41308771,0.431761647,140,140,78,255,255,284,0.16,0.18,0.17,0.8161,0.9837,0.7083
02GA030,MCGREGOR CREEK NEAR CHATHAM,Canada,203.7962393,42.3835,-82.09506,3.6300001,1.538948951,1.91,0.809749977,3.6300001,1.538948951,0.024,0.010174869,0.024,0.010174869,0.048999999,0.02077369,0.139,0.058929449,0.072999999,0.030948559,0.202,0.085638479,1.028,0.435823548,0.536600006,0.227493111,1.4455,0.61282387,0.034200002,0.014499189,0.027600001,0.0117011,1.4455,0.61282387,0.431541106,0.419685877,0.415794823,70,139,70,203,203,17,0.49,0.39,0.53,1.5039,1.5129,1.341
02GA031,OXBOW CREEK NEAR KILWORTH,Canada,85.66296022,42.966,-81.41803,3.3399999,3.36873709,3.3399999,3.36873709,2.6600001,2.682886606,0.214,0.215841245,0.229,0.230970304,0.214,0.215841245,0.50999999,0.514388004,0.447,0.450845965,0.53999999,0.544646123,1.708,1.722695546,1.768,1.783211783,1.6725,1.686890105,0.242,0.244082156,0.240599996,0.242670106,1.6725,1.686890105,0.460607437,0.463854416,0.408416398,140,140,78,284,261,284,0.13,0.12,0.15,0.7054,0.7622,0.661
02GA039,THAMES RIVER NEAR EALING,Canada,1338.100895,42.97356,-81.20858,91.099998,5.882246889,32.5,2.098496467,91.099998,5.882246889,0.046,0.00297018,0.046,0.00297018,0.18000001,0.011622443,1.54,0.099436448,0.322,0.020791257,2.8249999,0.182407763,19.9399998,1.287508281,8.33600006,0.538248205,31.200001,2.014556672,0.090400003,0.005837049,0.064800002,0.004184079,31.200001,2.014556672,0.474707008,0.326373296,0.467386232,77,139,77,205,205,284,0.66,0.57,0.69,1.9948,2.106,1.6775
02GA043,MIDDLE THAMES RIVER AT THAMESFORD,Canada,262.4022353,43.05911,-80.99486,1.49,0.490605577,0.917,0.301936452,1.49,0.490605577,0.102,0.03358508,0.102,0.03358508,0.116,0.038194797,0.16,0.052682478,0.133,0.04379231,0.185,0.060914115,0.51499999,0.169571723,0.339799998,0.111884412,0.613349999,0.201954987,0.11,0.036219204,0.107,0.035231407,0.613349999,0.201954987,0.476505356,0.368739602,0.460813111,69,134,69,208,208,33,0.31,0.22,0.37,0.8635,0.6615,0.88
02GA047,NORTH THAMES RIVER NEAR MITCHELL,Canada,315.3971446,43.45042,-81.20678,54.700001,14.98453669,43.299999,11.86161631,54.700001,14.98453669,2.8199999,0.772511722,2.8199999,0.772511722,2.8299999,0.775251126,5.9699998,1.635423756,4.2800002,1.172464696,7.74,2.120298206,29.199999,7.999057559,25.9400002,7.10601239,31.17,8.538720296,3.12199994,0.855241715,3.008,0.824012533,31.17,8.538720296,0.482193613,0.479757747,0.455877967,78,140,78,261,261,282,0.17,0.16,0.19,0.8927,0.9351,0.8536
02GB001,NORTH THAMES RIVER NEAR THORNDALE,Canada,1323.296042,43.14931,-81.19214,527,34.40862706,338,22.06853121,527,34.40862706,20.299999,1.325417637,20.299999,1.325417637,24.5,1.599642055,49.299999,3.218871498,30.4,1.984861978,68.25,4.456145725,244.4,15.95724564,145,9.467269305,291.45,19.0292113,21.9,1.429884123,21.4199996,1.398544171,291.45,19.0292113,0.478746311,0.482222404,0.452363482,78,140,78,208,208,284,0.22,0.17,0.25,1.0078,0.9291,0.9084
02GB006,THAMES RIVER AT INGERSOLL,Canada,509.9464344,43.04128,-80.88617,22.9,3.879936924,5.2800002,0.894588111,22.9,3.879936924,0.25600001,0.043373969,0.25600001,0.043373969,0.5,0.08471478,1.29,0.218564132,0.57599998,0.097591423,2.78999995,0.472708464,9.3599998,1.585860648,3.85399998,0.652981521,11.68,1.978937261,0.293400006,0.049710634,0.277800002,0.047067532,11.68,1.978937261,0.440544205,0.42387068,0.466930254,335,141,335,214,214,284,0.28,0.13,0.32,1.24,1.0458,1.0313
02GB008,THAMES RIVER AT INNERKIP,Canada,148.8551636,43.21531,-80.69186,50.099998,29.07954096,13.9,8.067976756,50.099998,29.07954096,0.69199997,0.40165753,0.69199997,0.40165753,1.13,0.65588588,3.1500001,1.828354503,1.42,0.824210575,5,2.902149912,18.6799994,10.84243172,9.23200014,5.358529679,23.44,13.60527879,0.81719998,0.47432737,0.754200008,0.437760297,23.44,13.60527879,0.48001418,0.481274084,0.461972649,71,147,71,208,208,284,0.21,0.15,0.24,1.2006,1.0061,1.0505
02GB010,REYNOLDS CREEK NEAR PUTNAM,Canada,145.1354907,42.98156,-80.95461,22,13.09672769,15.4,9.167709384,22,13.09672769,0.068999998,0.041076099,0.068999998,0.041076099,0.30599999,0.18216357,0.80400002,0.478625878,0.42500001,0.253004973,1.62,0.964395403,12.18,7.250824694,9.17799986,5.463716587,12.89,7.673491815,0.240799992,0.143349633,0.208799994,0.124299848,12.89,7.673491815,0.422581182,0.305889712,0.431966771,71,151,71,229,229,286,0.24,0.26,0.24,1.3902,1.8052,1.1677
02GC002,STONEY CREEK AT LONDON,Canada,37.32681254,43.022,-81.25344,106,245.3571408,99.599998,230.5431201,106,245.3571408,0.106,0.245357141,0.106,0.245357141,0.34299999,0.793938649,1.77,4.097001313,0.61000001,1.411960928,3.80499995,8.807395363,36.1600008,83.69919252,11.48,26.57264129,46.9049989,108.5705323,0.1646,0.380997975,0.136199998,0.315260774,46.9049989,108.5705323,0.338854154,0.407250466,0.336487615,334,146,334,208,208,34,0.68,0.77,0.66,2.0739,2.9662,1.7057
02GC006,KETTLE CREEK AT ST. THOMAS,Canada,330.8813688,42.77769,-81.214,45.599998,11.90710689,18.1,4.726286057,45.599998,11.90710689,1.1799999,0.30812249,1.1799999,0.30812249,1.86,0.485684645,3.79,0.989647744,2.1900001,0.571854527,5.35500005,1.398301772,15.46,4.036927207,10.58,2.762657817,17.38999945,4.540890162,1.53,0.399514788,1.396,0.364524604,17.38999945,4.540890162,0.471039133,0.450806356,0.436843506,71,152,71,208,208,284,0.15,0.14,0.17,0.901,0.8363,0.8319
02GC007,BIG CREEK NEAR DELHI,Canada,369.8316811,42.83772,-80.50989,51.599998,12.05478074,24.9,5.817132793,51.599998,12.05478074,2.6099999,0.609747631,2.6099999,0.609747631,4.04,0.943823955,6.6599998,1.555907761,4.25,0.992884111,8.7249999,2.038332652,22.5200002,5.261117737,16.5200004,3.859399039,25.68999955,6.001692323,3.0939999,0.72281961,2.8359999,0.662545704,25.68999955,6.001692323,0.47259276,0.461618374,0.450287331,72,153,72,204,204,284,0.12,0.12,0.13,0.7408,0.6989,0.6765
02GC008,BIG CREEK NEAR WALSINGHAM,Canada,566.7337733,42.68561,-80.53847,12.4,1.890411425,6.5999999,1.006186711,12.4,1.890411425,0.87199998,0.132938607,0.87199998,0.132938607,0.95499998,0.145592167,1.64,0.250022156,1.23,0.187516617,2.015,0.307191857,4.86400004,0.741529133,3.53799996,0.53937706,5.5165001,0.841004421,0.977199998,0.148976616,0.958599994,0.146140998,5.5165001,0.841004421,0.476113012,0.467766551,0.455351678,70,147,70,261,261,280,0.15,0.11,0.19,0.6928,0.5639,0.6873
02GC010,LYNN RIVER AT SIMCOE,Canada,143.7553595,42.82333,-80.28944,62.900002,37.80422651,21.200001,12.74164729,62.900002,37.80422651,0.85100001,0.511468937,0.85100001,0.511468937,1.09,0.655112966,3.3900001,2.037461488,1.62,0.973654134,5.26999995,3.167381009,23.82,14.31632189,10.5,6.310721236,31.13999955,18.71579585,1.04,0.625061913,0.972200002,0.584312686,31.13999955,18.71579585,0.468343175,0.387438788,0.454283522,334,147,334,203,203,37,0.36,0.24,0.39,1.3058,1.0942,1.1304
02GC011,BIG OTTER CREEK AT TILLSONBURG,Canada,354.1052234,42.85731,-80.72358,24.299999,5.929084845,16,3.903924338,24.299999,5.929084845,0.118,0.028791442,0.118,0.028791442,0.31999999,0.078078484,1.3099999,0.319633781,0.69700003,0.170064711,2.0899999,0.509950092,6.7040002,1.635744347,4.01599996,0.979884999,8.11849998,1.980875604,0.317599998,0.077492898,0.2074,0.050604619,8.11849998,1.980875604,0.472499483,0.478315606,0.455098771,70,151,70,261,261,32,0.31,0.28,0.33,1.234,1.2976,1.1084
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,17.4,9.759590424,8.7600002,4.913449084,17.4,9.759590424,0.167,0.093669632,0.167,0.093669632,0.23899999,0.134054139,0.84500003,0.473957138,0.389,0.218188545,1.335,0.748796162,6.426,3.604317705,3.51200014,1.969866835,7.2034999,4.04041429,0.207400002,0.116329832,0.18099999,0.101522171,7.2034999,4.04041429,0.482364799,0.480101821,0.457787972,334,150,334,258,258,284,0.39,0.32,0.42,1.3408,1.4251,1.1681
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,7.9099998,2.32064735,4,1.17352587,7.9099998,2.32064735,0.65200001,0.19128472,0.65200001,0.19128472,0.759,0.222676534,1.35,0.396064981,0.97299999,0.285460165,1.66999995,0.489947036,4.13799994,1.214012495,3.534,1.036810107,4.46599998,1.310241628,0.77100003,0.22619712,0.726200008,0.213053624,4.46599998,1.310241628,0.438278369,0.468261367,0.402312587,70,148,70,202,202,46,0.13,0.13,0.14,0.6724,0.6031,0.6306
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,98.099998,47.84096323,36.5,17.80015488,98.099998,47.84096323,2.3099999,1.126530301,2.3099999,1.126530301,3.8299999,1.867797025,7.3899999,3.60392172,3.8499999,1.877550534,11,5.364430237,42.2199996,20.58965841,18.1,8.826926117,51.8450011,25.28353559,2.6580001,1.296241464,2.526,1.231868253,51.8450011,25.28353559,0.45132722,0.468574645,0.433044479,66,147,66,204,204,284,0.27,0.2,0.29,1.1499,0.8673,0.9991
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,44.099998,5.733589122,26.700001,3.471356967,44.099998,5.733589122,0.024,0.003120321,0.024,0.003120321,0.147,0.019111965,0.84500003,0.109861297,0.19499999,0.025352605,1.76,0.228823522,14.04,1.82538764,4.81400014,0.625884356,17.84499945,2.320088421,0.0462,0.006006617,0.033600001,0.004368449,17.84499945,2.320088421,0.310363265,0.26433265,0.360632628,333,146,333,204,204,35,0.66,0.69,0.66,1.9173,2.4765,1.5802
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,34.299999,22.10245518,11.5,7.410444371,34.299999,22.10245518,0.112,0.072171284,0.112,0.072171284,0.19,0.122433429,1.11,0.715268978,0.382,0.24615563,1.65,1.063237671,11.46,7.384668913,3.6199999,2.332678946,15.19,9.788230435,0.149,0.096013584,0.1258,0.081063818,15.19,9.788230435,0.401945124,0.235021249,0.385298828,334,146,334,198,198,43,0.58,0.48,0.6,1.7058,1.5404,1.4567
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,31.299999,21.34407975,30.5,20.79854483,31.299999,21.34407975,0.024,0.016366068,0.024,0.016366068,0.093999997,0.064100431,0.45300001,0.308909542,0.17900001,0.122063598,1.03,0.702377088,11.24,7.664775211,3.916,2.670396773,14.18,9.669618549,0.047199998,0.032186599,0.039400001,0.026867629,14.18,9.669618549,0.257496762,0.293560065,0.240478651,333,146,333,214,214,42,0.73,0.8,0.71,2.0442,3.017,1.6719
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,186,161.4126583,58.599998,50.85366374,186,161.4126583,2.9400001,2.551361461,2.9400001,2.551361461,4.7199998,4.096062984,13.8,11.97577788,6.8400002,5.935820512,21.6499995,18.78808587,89.7399994,77.87726808,33.799999,29.33197683,102.45,88.90713359,3.6300001,3.150150354,3.488,3.026921249,102.45,88.90713359,0.476982183,0.399579474,0.464477163,334,150,334,261,261,284,0.29,0.26,0.3,1.1943,0.9589,1.0249
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,286,4.751525194,92.099998,1.530123989,286,4.751525194,1.4400001,0.023923765,1.4400001,0.023923765,5,0.083068622,10.1,0.167798617,4.8400002,0.08041043,21.75,0.361348507,115.4,1.917223802,45.3599998,0.753598538,132.25,2.197165059,2.28999998,0.038045429,2.0819999,0.034589773,132.25,2.197165059,0.450626645,0.440941284,0.30090545,2,136,2,208,208,35,0.4,0.32,0.43,1.4239,1.3438,1.1992
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,62,32.44428099,16.299999,8.529705609,62,32.44428099,0.40799999,0.213504296,0.40799999,0.213504296,1.05,0.549459597,2.71,1.418129056,1.23,0.643652671,4.0000001,2.093179471,23.42,12.2555655,6.73800002,3.525960742,31.11499945,16.28231912,0.523200008,0.273787872,0.448,0.234436095,31.11499945,16.28231912,0.449689473,0.471092826,0.419740758,334,159,334,256,256,283,0.44,0.34,0.47,1.4796,1.1093,1.2589
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,12.2,2.712203443,5.0599999,1.124897471,12.2,2.712203443,0.65200001,0.144947268,0.86000001,0.191188114,0.65200001,0.144947268,1.91,0.424615457,1.52,0.337913872,2.54499995,0.565783412,5.4000001,1.200483513,4.92199992,1.094218453,5.907999855,1.313417832,0.708600006,0.157530113,0.894599984,0.198880095,5.907999855,1.313417832,0.376026097,0.392722022,0.364106911,81,139,81,19,170,19,0.09,0.1,0.1,0.7057,0.6185,0.6494
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,36.599998,8.195189067,14.2,3.179554402,36.599998,8.195189067,0.093000002,0.020823843,0.093000002,0.020823843,0.44999999,0.100760525,1.4,0.313477195,0.72000003,0.16121685,2.03999995,0.456781044,10.23400002,2.291518297,3.97000008,0.888931777,18.735,4.1949966,0.15099999,0.033810752,0.1192,0.026690344,18.735,4.1949966,0.466421758,0.406272906,0.458272676,334,135,334,219,219,34,0.5,0.44,0.51,1.6527,1.3152,1.4398
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,14.6,7.300662603,7.7399998,3.87035117,14.6,7.300662603,0.15700001,0.07850713,0.15700001,0.07850713,0.273,0.13651239,0.77600002,0.388035228,0.389,0.194517654,1.045,0.522547426,5.44999996,2.725247321,1.976,0.988089678,6.487,3.243794404,0.1914,0.095708686,0.1766,0.088308015,6.487,3.243794404,0.432788971,0.424250653,0.417394228,334,158,334,207,207,283,0.42,0.43,0.42,1.3421,1.4007,1.1613
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,90.699997,46.5541717,34.900002,17.91334883,90.699997,46.5541717,0.029999999,0.015398293,0.029999999,0.015398293,0.368,0.18888573,1.53,0.785312955,0.352,0.180673307,3.29499995,1.691245849,28.6599992,14.7105024,12.52,6.426221046,43.4449991,22.29929453,0.064999998,0.033362968,0.0558,0.028640826,43.4449991,22.29929453,0.374175618,0.432118557,0.364688251,1,135,1,254,254,284,0.61,0.61,0.61,1.9047,2.0193,1.5889
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,377,31.49307266,101,8.437136178,377,31.49307266,1.48,0.123633283,1.48,0.123633283,3.48,0.290705286,10.7,0.893835219,4.1700001,0.348345136,18,1.503648032,102.6,8.570793781,37.4199996,3.125917152,157.8,13.18198108,1.766,0.147524579,1.622,0.135495395,157.8,13.18198108,0.384812053,0.420135784,0.349985646,334,135,334,219,219,285,0.5,0.38,0.53,1.6746,1.3964,1.4292
02GD016,GRAND RIVER NEAR MARSVILLE,Canada,663.0145449,43.86172,-80.27222,57.400002,7.480017159,21.5,2.80174849,57.400002,7.480017159,1.38,0.179833159,1.38,0.179833159,1.66,0.216321046,4.5900002,0.59814075,2.48,0.32317843,7.5400002,0.982566706,30.9599998,4.034517799,12.08,1.57419171,35.58999845,4.637870903,1.592,0.207459702,1.536,0.200162125,35.58999845,4.637870903,0.368063607,0.47013861,0.327684607,70,150,70,208,208,30,0.25,0.25,0.26,1.1218,0.9282,0.9498
02GD018,SPEED RIVER BELOW GUELPH,Canada,567.859933,43.53372,-80.25222,29.6,4.503645796,12.3,1.871447408,29.6,4.503645796,0.18000001,0.027387037,0.18000001,0.027387037,0.32800001,0.049905266,1.15,0.174972725,0.51999998,0.079118099,1.66000005,0.252569333,11.28,1.716254209,4.476,0.681024276,15.9,2.419188113,0.28399999,0.043210654,0.242,0.036820347,15.9,2.419188113,0.446476854,0.406091702,0.42763818,334,150,334,231,231,284,0.54,0.53,0.55,1.5784,1.3691,1.388
02GD021,GRAND RIVER BELOW SHAND DAM,Canada,784.7567242,43.73094,-80.34094,43.5,4.789254917,8.3699999,0.921518694,43.5,4.789254917,0.045000002,0.004954402,0.045000002,0.004954402,0.28299999,0.03115768,0.95599997,0.105253507,0.25299999,0.027854746,1.525,0.167899167,13.9,1.530359617,2.85600004,0.314439362,20.00500055,2.202506833,0.077,0.008477532,0.0606,0.006671928,20.00500055,2.202506833,0.3535397,0.007800261,0.450040325,334,139,334,204,204,284,0.6,0.47,0.62,1.9358,1.5195,1.5531
02GD027,NITH RIVER AT NEW HAMBURG,Canada,544.2440143,43.37722,-80.71081,25.5,4.048184164,13.4,2.12728109,25.5,4.048184164,0.056000002,0.00889013,0.056000002,0.00889013,0.36000001,0.057150837,1.25,0.1984404,0.433,0.068739755,2.02,0.320679687,12.32,1.955828584,4.0700002,0.646121975,13.89,2.205069727,0.176,0.027940408,0.1476,0.023431842,13.89,2.205069727,0.351572028,0.414486702,0.331507818,334,146,334,235,235,33,0.4,0.44,0.4,1.4327,1.4954,1.1724
02GD028,CANAGAGIGUE CREEK NEAR ELMIRA,Canada,114.0597169,43.57992,-80.50919,10,7.574979348,10,7.574979348,9.6599998,7.317429899,0.059,0.044692378,0.059,0.044692378,0.122,0.092414748,0.33000001,0.249974326,0.17,0.128774649,0.47,0.356024029,2.64200006,2.001309589,1.21000006,0.916572547,3.947499955,2.990223064,0.072399998,0.054842849,0.064999998,0.049237364,3.947499955,2.990223064,0.373611936,0.43788729,0.358959826,135,135,2,202,202,325,0.54,0.59,0.53,1.7701,2.2027,1.526
02GE002,LAUREL CREEK AT WATERLOO,Canada,59.20546677,43.47192,-80.51427,529,771.982766,184,268.5157447,529,771.982766,6.02,8.785134691,6.02,8.785134691,12.6,18.38749121,31.799999,46.40652398,16,23.34919519,51.6999985,75.44708477,226.4,330.391112,97.0599988,141.6420536,290.9,424.5175551,8.32199974,12.14449977,7.72199994,11.26890524,290.9,424.5175551,0.474923536,0.481577086,0.467310297,2,136,2,203,203,35,0.35,0.27,0.37,1.2846,1.0814,1.1082
02GE003,CONESTOGO RIVER AT GLEN ALLAN,Canada,571.127968,43.65483,-80.70217,493,74.5808337,312,47.19922944,493,74.5808337,9.7200003,1.470437578,9.7200003,1.470437578,20.6,3.11635938,46.400002,7.019372886,23.1,3.494558333,76.800003,11.61827232,340.8,51.55608139,157.4,23.81140613,415.35,62.83397419,11.92,1.803252612,11.46,1.733664004,415.35,62.83397419,0.471300232,0.476804054,0.459308671,337,137,337,204,204,49,0.23,0.25,0.23,1.1507,1.1563,0.9725
