Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2013,Specific-YR-MaxFlow-2013,GM-MaxFlow-2013,Specific-GM-MaxFlow-2013,NGM-MaxFlow-2013,Specific-NGM-MaxFlow-2013,YR-MinFlow-2013,Specific-YR-MinFlow-2013,GM-MinFlow-2013,Specific-GM-MinFlow-2013,NGM-MinFlow-2013,Specific-NGM-MinFlow-2013,YR-MedianFlow-2013,Specific-YR-MedianFlow-2013,GM-MedianFlow-2013,Specific-GM-MedianFlow-2013,NGM-MedianFlow-2013,Specific-NGM-MedianFlow-2013,YR-Q95Flow-2013,Specific-YR-Q95-2013,GM-Q95Flow-2013,Specific-GM-Q95-2013,NGM-Q95Flow-2013,Specific-NGM-Q95-2013,YR-Q5Flow-2013,Specific-YR-Q5-2013,GM-Q5Flow-2013,Specific-GM-Q5-2013,NGM-Q5Flow-2013,Specific-NGM-Q5-2013,YR-BFI-2013,GM-BFI-2013,NGM-BFI-2013,YR-DOY-MaxFlow-2013,GM-DOY-MaxFlow-2013,NGM-DOY-MaxFlow-2013,YR-DOY-MinFlow-2013,GM-DOY-MinFlow-2013,NGM-DOY-MinFlow-2013,YR-RBI-2013,GM-RBI-2013,NGM-RBI-2013,YR-CVQ-2013,GM-CVQ-2013,NGM-CVQ-2013
02GA029,THAMES RIVER NEAR DUTTON,Canada,3815.707943,42.73069,-81.57747,20.799999,0.47097942,11.2,0.253604315,20.799999,0.47097942,0.773,0.017503226,0.773,0.017503226,1.0700001,0.024228272,2.4300001,0.055023081,1.95,0.044154323,2.76,0.062495349,8.16399994,0.18485943,6.27399996,0.142063702,9.104500245,0.206155406,1.05199998,0.023820691,0.892599986,0.020211358,9.104500245,0.206155406,0.48852455,0.394894389,0.47410167,101,190,101,235,235,4,0.18,0.23,0.17,0.8312,0.7168,0.8236
02GA030,MCGREGOR CREEK NEAR CHATHAM,Canada,203.7962393,42.3835,-82.09506,4.8000002,2.034973848,1.8200001,0.771594261,4.8000002,2.034973848,0.035999998,0.015262302,0.035999998,0.015262302,0.048,0.020349738,0.131,0.055537826,0.086000003,0.036459948,0.179000005,0.075887565,0.833200014,0.353237535,0.345600002,0.146518112,1.122999945,0.476099047,0.047199998,0.020010575,0.0426,0.018060392,1.122999945,0.476099047,0.387352209,0.387188179,0.375391471,71,264,71,199,199,26,0.59,0.53,0.61,1.862,1.3683,1.7062
02GA031,OXBOW CREEK NEAR KILWORTH,Canada,85.66296022,42.966,-81.41803,3.27,3.298134915,2.47,2.491251755,3.27,3.298134915,0.245,0.247107968,0.317,0.319727452,0.245,0.247107968,0.51300001,0.517413836,0.49700001,0.501276173,0.53100002,0.535568717,1.45399998,1.466510122,1.104,1.11349876,1.715,1.729755773,0.318599994,0.321341212,0.337799994,0.340706408,1.715,1.729755773,0.479833609,0.482184562,0.438604073,101,190,101,9,237,9,0.14,0.17,0.13,0.6625,0.522,0.7088
02GA039,THAMES RIVER NEAR EALING,Canada,1338.100895,42.97356,-81.20858,73.400002,4.739373687,56.200001,3.628784724,73.400002,4.739373687,0.12800001,0.008264848,0.12800001,0.008264848,0.412,0.026602478,1.75,0.112995964,1.1900001,0.076837262,2.8850001,0.186281924,25.5399998,1.649095364,12.68,0.818736468,30.07999955,1.942239162,0.233,0.015044605,0.1664,0.010744302,30.07999955,1.942239162,0.414119371,0.340401494,0.422794999,71,264,71,237,237,9,0.68,0.8,0.64,1.8022,2.1477,1.5846
02GA043,MIDDLE THAMES RIVER AT THAMESFORD,Canada,262.4022353,43.05911,-80.99486,2.6700001,0.879138885,1.67,0.549873365,2.6700001,0.879138885,0.089000002,0.029304629,0.089000002,0.029304629,0.098999999,0.032597283,0.17399999,0.057292192,0.13600001,0.04478011,0.2025,0.066676261,0.501599976,0.165159561,0.282200006,0.092918723,0.64029999,0.210828689,0.1012,0.033321667,0.093599999,0.030819249,0.64029999,0.210828689,0.454163951,0.412748525,0.424835179,71,264,71,237,237,285,0.35,0.31,0.38,1.0481,0.8569,1.017
02GA047,NORTH THAMES RIVER NEAR MITCHELL,Canada,315.3971446,43.45042,-81.20678,64.300003,17.61436447,34.200001,9.368759791,64.300003,17.61436447,2.72,0.745117716,2.72,0.745117716,4.0500002,1.109458419,8.3299999,2.281922978,7.1999998,1.97237037,9.74499985,2.66954854,27.2599992,7.467613361,16.7800006,4.596719015,29.68,8.130549195,3.9040001,1.069463102,3.3900001,0.928657769,29.68,8.130549195,0.482981586,0.436336805,0.46830081,102,191,102,237,237,9,0.17,0.19,0.16,0.773,0.6239,0.7695
02GB001,NORTH THAMES RIVER NEAR THORNDALE,Canada,1323.296042,43.14931,-81.19214,586,38.2608263,209,13.6459261,586,38.2608263,16.9,1.10342656,21.9,1.429884123,16.9,1.10342656,57.200001,3.734674577,45.799999,2.990351205,79.3500025,5.180881676,250.6,16.36205302,152.4,9.950426497,327.7,21.39602863,24.7200006,1.614006227,23.8800004,1.559161343,327.7,21.39602863,0.454258756,0.262922815,0.435287415,102,266,102,23,237,23,0.23,0.24,0.24,0.9587,0.6859,0.9238
02GB006,THAMES RIVER AT INGERSOLL,Canada,509.9464344,43.04128,-80.88617,24.299999,4.117138138,10.9,1.846782204,24.299999,4.117138138,0.28099999,0.047609705,0.28099999,0.047609705,0.685,0.116059249,1.54,0.260921522,0.866,0.146725999,2.225,0.376980771,7.8200002,1.324939193,2.75799996,0.46728672,11.845,2.006893138,0.35499999,0.060147492,0.333599994,0.0565217,11.845,2.006893138,0.458830321,0.304783096,0.451149741,72,266,72,238,238,9,0.3,0.25,0.32,1.2358,0.988,1.0442
02GB008,THAMES RIVER AT INNERKIP,Canada,148.8551636,43.21531,-80.69186,58,33.66493898,11,6.384729807,58,33.66493898,0.76899999,0.446350651,0.76899999,0.446350651,1.36,0.789384776,3.1900001,1.851571702,2.04,1.184077164,4.66499995,2.707705839,15.76,9.147576524,5.9219999,3.437306298,24.1950001,14.04350348,0.880600004,0.511126645,0.788400006,0.457611002,24.1950001,14.04350348,0.479688868,0.462624239,0.470168066,71,150,71,238,238,276,0.25,0.16,0.27,1.3371,0.714,1.1638
02GB010,REYNOLDS CREEK NEAR PUTNAM,Canada,145.1354907,42.98156,-80.95461,20.6,12.26329957,6.7199998,4.000454885,20.6,12.26329957,0.12899999,0.076794443,0.162,0.09643954,0.12899999,0.076794443,0.99400002,0.591733981,0.49599999,0.295271673,1.545,0.919747467,10.36,6.167368131,1.98000004,1.178705516,13.77,8.197360923,0.196199992,0.116798994,0.1816,0.108107534,13.77,8.197360923,0.369494454,0.457843326,0.365398366,102,150,102,276,239,276,0.28,0.21,0.3,1.673,1.1937,1.3832
02GC002,STONEY CREEK AT LONDON,Canada,37.32681254,43.022,-81.25344,106,245.3571408,17,39.34973013,106,245.3571408,0.068999998,0.159713606,0.068999998,0.159713606,0.20900001,0.483770235,1.84,4.259029614,0.54699999,1.266135411,3.08499995,7.140818558,22.54,52.17311277,4.346,10.05964277,50.74000045,117.447372,0.1976,0.457382745,0.15420001,0.356925222,50.74000045,117.447372,0.351873208,0.394150371,0.34570619,356,264,356,253,253,276,0.75,0.6,0.76,2.4837,1.7264,2.019
02GC006,KETTLE CREEK AT ST. THOMAS,Canada,330.8813688,42.77769,-81.214,53.599998,13.99607311,6.1700001,1.611115218,53.599998,13.99607311,1.11,0.289844062,1.11,0.289844062,1.4400001,0.376013944,3.72,0.971369289,2.5699999,0.67108037,4.55500005,1.189405151,11.96,3.123004489,5.32400008,1.390207036,15.1,3.942923727,1.28,0.334234594,1.19600004,0.312300459,15.1,3.942923727,0.482791261,0.477701538,0.4503843,72,121,72,237,237,276,0.17,0.1,0.2,0.9704,0.4894,0.8899
02GC007,BIG CREEK NEAR DELHI,Canada,369.8316811,42.83772,-80.50989,47.299999,11.05021588,16.4,3.83136457,47.299999,11.05021588,3.1400001,0.733566167,3.1400001,0.733566167,4.7199998,1.102685366,7.0100002,1.637674781,5.2199998,1.219495262,8.3399997,1.948388986,21.3,4.976101546,9.52599984,2.225462091,26.41000055,6.169898806,3.5599999,0.831686432,3.41200002,0.797110731,26.41000055,6.169898806,0.479415159,0.436762607,0.470737794,73,180,73,237,237,276,0.13,0.1,0.15,0.7107,0.3883,0.6653
02GC008,BIG CREEK NEAR WALSINGHAM,Canada,566.7337733,42.68561,-80.53847,13.2,2.012373452,7,1.06716774,13.2,2.012373452,0.91299999,0.139189162,0.91299999,0.139189162,1.11,0.169222313,1.76,0.26831646,1.34,0.204286396,2.01,0.306429594,4.41999988,0.673840183,2.772,0.422598425,5.213000055,0.79473507,1.05199998,0.160380063,1.016,0.154891775,5.213000055,0.79473507,0.44567492,0.441964054,0.456576247,356,179,356,262,262,275,0.18,0.16,0.19,0.6815,0.5351,0.6692
02GC010,LYNN RIVER AT SIMCOE,Canada,143.7553595,42.82333,-80.28944,102,61.30414915,16.200001,9.736541937,102,61.30414915,0.96499997,0.579985315,0.96499997,0.579985315,1.26,0.757286548,3.21,1.929277635,1.98,1.190021719,4.45000005,2.674543792,19.2399992,11.56364491,7.0960001,4.264845574,38.549998,23.16936105,1.132,0.680355851,1.0700001,0.643092605,38.549998,23.16936105,0.459342919,0.463733551,0.445151709,71,180,71,237,237,276,0.39,0.27,0.42,1.6284,0.8236,1.4535
02GC011,BIG OTTER CREEK AT TILLSONBURG,Canada,354.1052234,42.85731,-80.72358,46,11.22378247,2.5599999,0.62462787,46,11.22378247,0.104,0.025375508,0.104,0.025375508,0.193,0.047091087,1.02,0.248875177,0.54100001,0.132001444,1.52,0.370872812,6.23000004,1.520090549,1.778,0.433823592,10.535,2.570490182,0.142200002,0.034696128,0.1172,0.028596246,10.535,2.570490182,0.468966677,0.486433484,0.454191467,71,166,71,249,249,276,0.36,0.16,0.4,1.9281,0.8312,1.6083
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,23.200001,13.01278779,2.55,1.430284804,23.200001,13.01278779,0.18099999,0.101522171,0.18099999,0.101522171,0.208,0.116666368,0.76499999,0.429085435,0.44600001,0.250159622,1.065,0.597354241,4.90399996,2.750633968,1.248,0.69999821,8.40949997,4.716854907,0.204,0.114422784,0.1922,0.107804211,8.40949997,4.716854907,0.20302344,0.485849861,0.381002128,71,165,71,253,253,276,0.38,0.21,0.42,1.6509,0.7565,1.4248
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,68.599998,58.63674776,17.299999,14.78740098,68.599998,58.63674776,0.17900001,0.153002606,0.17900001,0.153002606,0.28799999,0.246171768,1.86,1.589859388,0.75300002,0.64363664,2.5899999,2.213836374,18.1799998,15.5395932,3.80400004,3.251518912,31.9549999,27.31395515,0.2422,0.207023626,0.220200004,0.188218841,31.9549999,27.31395515,0.424291672,0.438049749,0.411068233,13,149,13,258,258,276,0.62,0.51,0.64,2.2349,1.523,1.8712
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,7.3499999,2.156353758,4.6199999,1.355422351,7.3499999,2.156353758,0.67199999,0.197152343,0.67199999,0.197152343,0.75700003,0.22208978,1.16,0.340322502,0.92799997,0.272257993,1.32500005,0.388730459,3.81599992,1.119543657,1.894,0.5556645,4.260999935,1.250098414,0.737399996,0.216339493,0.707799982,0.207655397,4.260999935,1.250098414,0.474095173,0.446644746,0.463380377,73,149,73,237,237,276,0.14,0.12,0.15,0.7043,0.489,0.6815
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,22.700001,21.05442758,5.21,4.832315544,22.700001,21.05442758,0.079000004,0.073273118,0.079000004,0.073273118,0.38999999,0.361728026,1.36,1.261410584,0.66799998,0.61957518,1.885,1.748352169,7.1999998,6.678055845,2.37799994,2.20561345,12.55,11.64022266,0.239000008,0.221674367,0.167,0.1548938,12.55,11.64022266,0.471873883,0.449969145,0.461488698,102,164,102,239,239,276,0.29,0.27,0.3,1.4011,0.9171,1.1826
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,113,55.1073288,30.299999,14.77656644,113,55.1073288,2.48,1.209435181,2.48,1.209435181,2.99,1.458149674,7.3000002,3.560031073,4.52,2.204293152,9.35500005,4.562204103,38.6200006,18.83402718,13.76,6.710414551,58.15999955,28.36320547,2.704,1.318674487,2.5819999,1.259178031,58.15999955,28.36320547,0.334859909,0.476168157,0.242949785,72,180,72,237,237,275,0.3,0.23,0.32,1.2914,0.7209,1.169
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,38.5,5.00551454,12.6,1.638168395,38.5,5.00551454,0.030999999,0.004030414,0.030999999,0.004030414,0.13,0.016901737,0.68400002,0.088929144,0.23800001,0.030943182,1.225,0.159266372,10.6,1.378141666,2.43200006,0.316192511,16.05000045,2.086714562,0.043600001,0.005668583,0.035,0.004550468,16.05000045,2.086714562,0.390436982,0.282385893,0.385079096,100,264,100,250,250,276,0.74,0.79,0.74,2.312,2.1562,1.8942
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,26.9,17.33399596,8.8000002,5.670601039,26.9,17.33399596,0.041999999,0.027064231,0.041999999,0.027064231,0.117,0.075393217,0.93300003,0.601212593,0.324,0.208781215,1.32499995,0.853812037,8.78200016,5.659002057,2.34000004,1.507864359,14.855,9.572360968,0.0592,0.038147679,0.0546,0.035183501,14.855,9.572360968,0.440015996,0.17090946,0.41598143,356,149,356,249,249,275,0.56,0.58,0.56,1.9769,1.785,1.6723
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,29.700001,20.25300991,7.1399999,4.868905181,29.700001,20.25300991,0.002,0.001363839,0.002,0.001363839,0.022,0.015002229,0.377,0.257083653,0.103,0.070237709,0.709500015,0.483821897,7.17199982,4.890726551,2.304,1.571142534,13.79,9.403669943,0.0102,0.006955579,0.0046,0.00313683,13.79,9.403669943,0.352249923,0.34449934,0.347015723,356,149,356,237,237,274,0.81,0.86,0.81,2.4814,2.3145,2.0294
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,266,230.8374576,61.299999,53.19675158,266,230.8374576,3.1900001,2.768313958,3.1900001,2.768313958,5.8099999,5.041975961,13.6,11.80221588,8.2700005,7.17678906,19.8500005,17.22602876,83.1800022,72.18443697,31.9799992,27.75256282,114.35,99.23407248,3.9300001,3.410493352,3.61400002,3.136265325,114.35,99.23407248,0.452020385,0.440312956,0.444340482,71,265,71,253,253,8,0.29,0.24,0.31,1.312,0.9311,1.1413
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,267,4.435864429,124,2.060101832,267,4.435864429,1.34,0.022262391,1.34,0.022262391,2.4400001,0.040537489,14.5,0.240899005,4.77,0.079247466,22.0999995,0.367163302,117.4,1.950451251,47.7,0.792474656,152.25,2.529439548,2.55,0.042364997,2.35800004,0.039175163,152.25,2.529439548,0.404128916,0.266771241,0.422305237,71,180,71,140,140,6,0.37,0.41,0.37,1.4662,1.6782,1.208
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,76.199997,39.87506636,27.1,14.18129056,76.199997,39.87506636,0.264,0.138149842,0.264,0.138149842,0.57599998,0.301417826,2.5,1.308237137,1.27,0.664584466,3.95000005,2.067014702,18.98,9.932136343,6.68400002,3.49770282,29.88999945,15.64128292,0.329,0.172164007,0.297200006,0.155523234,29.88999945,15.64128292,0.382460971,0.465187385,0.340127889,71,149,71,238,238,276,0.42,0.4,0.43,1.6315,1.4884,1.3853
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,17.9,3.979380461,4.6500001,1.033749695,17.9,3.979380461,0.66500002,0.147837323,0.71100003,0.158063666,0.66500002,0.147837323,2.4400001,0.542440711,1.78,0.395714929,3.4100001,0.758083116,5.2399998,1.164913565,3.94400006,0.876797585,7.662500125,1.70346387,0.73319999,0.162998978,0.73299998,0.162954514,7.662500125,1.70346387,0.37466113,0.365586327,0.346295629,103,154,103,10,139,10,0.1,0.11,0.1,0.7797,0.5034,0.7115
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,41.700001,9.337142376,10.3,2.306296503,41.700001,9.337142376,0.050999999,0.011419526,0.050999999,0.011419526,0.28200001,0.063143266,1.36,0.304520703,0.47,0.105238772,2.1099999,0.472454892,12.58,2.816816505,3.61999998,0.810562456,17.77,3.978921248,0.077400001,0.017330811,0.058599999,0.01312126,17.77,3.978921248,0.421922411,0.316402662,0.424467768,71,264,71,239,239,277,0.47,0.45,0.47,1.762,1.6157,1.4486
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,26.6,13.30120721,4.3000002,2.15019525,26.6,13.30120721,0.178,0.089008078,0.178,0.089008078,0.25600001,0.128011623,0.70599997,0.353032026,0.39500001,0.197517932,1.0125,0.506295951,4.25199998,2.126192962,1.39600006,0.698063386,7.765999955,3.883352428,0.21699999,0.108509843,0.196599996,0.09830892,7.765999955,3.883352428,0.467473847,0.463183959,0.457760255,71,149,71,249,249,275,0.42,0.32,0.45,1.7085,0.9494,1.4806
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,96.699997,49.63383034,73.400002,37.67449183,96.699997,49.63383034,0.094999999,0.048761261,0.094999999,0.048761261,0.31900001,0.16373519,2.4200001,1.24212904,0.77499998,0.397789232,4.2900002,2.201956036,35.3400002,18.13918954,12.88,6.611000565,43.0650002,22.10425005,0.2314,0.118772169,0.156399996,0.080276433,43.0650002,22.10425005,0.351377472,0.391584232,0.36758056,71,180,71,262,262,276,0.59,0.65,0.58,1.8368,2.4838,1.5204
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,391,32.66257669,210,17.54256037,391,32.66257669,1.99,0.166236644,1.99,0.166236644,3.1199999,0.260632317,14,1.169504025,5.0599999,0.422692161,20.5,1.712488036,150.6,12.58052187,43.000001,3.592048159,178.45,14.90699951,2.5939999,0.21669238,2.1740001,0.181607276,178.45,14.90699951,0.424052236,0.440215341,0.428335879,71,264,71,237,237,8,0.49,0.55,0.48,1.6766,2.0055,1.4111
02GD016,GRAND RIVER NEAR MARSVILLE,Canada,663.0145449,43.86172,-80.27222,67.800003,8.835281676,22.799999,2.971156408,67.800003,8.835281676,1.47,0.191561408,1.47,0.191561408,2.25,0.293206237,4.6199999,0.602050128,2.6300001,0.342725526,6.51499985,0.84899493,28.2799994,3.68527654,11.2,1.459515492,37.58000065,4.897195817,1.702,0.221794229,1.58,0.205895936,37.58000065,4.897195817,0.477417646,0.433221068,0.469540046,71,266,71,237,237,8,0.26,0.23,0.28,1.1886,0.896,1.0284
02GD018,SPEED RIVER BELOW GUELPH,Canada,567.859933,43.53372,-80.25222,38.700001,5.88821273,38.700001,5.88821273,33.599998,5.112246275,0.243,0.036972498,0.243,0.036972498,0.50400001,0.0766837,1.21,0.184101737,0.77499998,0.117916399,1.905,0.289846123,13.2,2.008382585,4.73000002,0.719670429,15.995,2.433642382,0.34,0.051731067,0.275800002,0.041963024,15.995,2.433642382,0.435321096,0.399413819,0.432944345,264,264,71,236,236,276,0.53,0.64,0.5,1.6569,2.3183,1.3741
02GD021,GRAND RIVER BELOW SHAND DAM,Canada,784.7567242,43.73094,-80.34094,46.900002,5.163587705,32.700001,3.600198634,46.900002,5.163587705,0.083999999,0.009248216,0.083999999,0.009248216,0.25799999,0.028405235,0.95200002,0.104813121,0.377,0.041506876,1.6900001,0.186065317,12.44,1.369616808,3.508,0.386223132,21.005,2.312604587,0.1218,0.013409914,0.098800001,0.010877664,21.005,2.312604587,0.413828275,0.351153657,0.416091137,71,265,71,238,238,9,0.58,0.71,0.56,2.0294,2.9775,1.6441
02GD027,NITH RIVER AT NEW HAMBURG,Canada,544.2440143,43.37722,-80.71081,29.299999,4.651442822,6.29,0.998552094,29.299999,4.651442822,0.052999999,0.008413873,0.052999999,0.008413873,0.26800001,0.042545623,1.15,0.182565168,0.51499999,0.081757443,1.78,0.28257913,9.06600022,1.439248569,2.4459999,0.388308159,16.63499955,2.640844774,0.12899999,0.020479048,0.11,0.017462755,16.63499955,2.640844774,0.359810631,0.458858897,0.369154484,71,264,71,147,147,276,0.41,0.44,0.41,1.6746,1.2537,1.3744
02GD028,CANAGAGIGUE CREEK NEAR ELMIRA,Canada,114.0597169,43.57992,-80.50919,12.5,9.468724185,12.5,9.468724185,8.4099998,6.37055748,0.021,0.015907457,0.021,0.015907457,0.071999997,0.054539849,0.25299999,0.19164697,0.145,0.109837201,0.369,0.279516738,2.57799992,1.952829615,0.941999996,0.713563052,3.8289999,2.900459517,0.028200001,0.021361442,0.025,0.018937448,3.8289999,2.900459517,0.395244319,0.335659272,0.44413795,264,264,71,249,249,27,0.61,0.86,0.53,2.1306,3.3464,1.6986
