Station,Station Name,Country,Watershed-Area,Latitude,Longitude,YR-MaxFlow-2018,Specific-YR-MaxFlow-2018,GM-MaxFlow-2018,Specific-GM-MaxFlow-2018,NGM-MaxFlow-2018,Specific-NGM-MaxFlow-2018,YR-MinFlow-2018,Specific-YR-MinFlow-2018,GM-MinFlow-2018,Specific-GM-MinFlow-2018,NGM-MinFlow-2018,Specific-NGM-MinFlow-2018,YR-MedianFlow-2018,Specific-YR-MedianFlow-2018,GM-MedianFlow-2018,Specific-GM-MedianFlow-2018,NGM-MedianFlow-2018,Specific-NGM-MedianFlow-2018,YR-Q95Flow-2018,Specific-YR-Q95-2018,GM-Q95Flow-2018,Specific-GM-Q95-2018,NGM-Q95Flow-2018,Specific-NGM-Q95-2018,YR-Q5Flow-2018,Specific-YR-Q5-2018,GM-Q5Flow-2018,Specific-GM-Q5-2018,NGM-Q5Flow-2018,Specific-NGM-Q5-2018,YR-BFI-2018,GM-BFI-2018,NGM-BFI-2018,YR-DOY-MaxFlow-2018,GM-DOY-MaxFlow-2018,NGM-DOY-MaxFlow-2018,YR-DOY-MinFlow-2018,GM-DOY-MinFlow-2018,NGM-DOY-MinFlow-2018,YR-RBI-2018,GM-RBI-2018,NGM-RBI-2018,YR-CVQ-2018,GM-CVQ-2018,NGM-CVQ-2018
02GA031,OXBOW CREEK NEAR KILWORTH,Canada,85.66296022,42.966,-81.41803,3.75,3.78226481,1.51,1.522991964,3.75,3.78226481,0.15800001,0.159359434,0.15800001,0.159359434,0.16,0.161376632,0.35800001,0.361080224,0.28099999,0.2834177,0.4135,0.417057733,1.3200001,1.331357314,1.076,1.08525785,1.4945,1.507358602,0.17,0.171462671,0.167400004,0.168840305,1.4945,1.507358602,0.475189694,0.462119876,0.443790608,52,125,52,267,267,10,0.15,0.11,0.18,0.8481,0.7212,0.8566
02GA039,THAMES RIVER NEAR EALING,Canada,1338.100895,42.97356,-81.20858,139,8.975107964,7.6599998,0.494599462,139,8.975107964,0.027000001,0.001743366,0.027000001,0.001743366,0.18700001,0.012074426,0.74199998,0.047910287,0.24600001,0.015884005,1.72,0.11105889,16.5000008,1.065390565,3.098,0.20003514,26.18,1.690419615,0.079999998,0.00516553,0.048999999,0.003163887,26.18,1.690419615,0.264038081,0.404043576,0.260157151,51,234,51,227,227,292,0.7,0.44,0.72,2.9892,1.6841,2.3725
02GA043,MIDDLE THAMES RIVER AT THAMESFORD,Canada,262.4022353,43.05911,-80.99486,2.6800001,0.88243154,0.484,0.159364496,2.6800001,0.88243154,0.082999997,0.027329034,0.082999997,0.027329034,0.086000003,0.028316833,0.145,0.047743496,0.115,0.037865531,0.164500005,0.054164174,0.356399992,0.117350217,0.2606,0.085806586,0.441000001,0.14520608,0.093000002,0.030621691,0.089600003,0.029502189,0.441000001,0.14520608,0.459209078,0.452260994,0.432625312,51,124,51,225,225,6,0.33,0.19,0.39,1.0176,0.4338,1.0557
02GA047,NORTH THAMES RIVER NEAR MITCHELL,Canada,315.3971446,43.45042,-81.20678,87.5,23.96977947,21.5,5.88971724,87.5,23.96977947,2.8399999,0.777990529,2.8399999,0.777990529,2.8599999,0.783469336,5.73,1.56967813,3.97,1.087543137,7.2600002,1.9888069,23.84,6.530737628,14.38,3.939262042,29.1549999,7.98673049,3.1199999,0.854693823,3.0659999,0.839901045,29.1549999,7.98673049,0.479705122,0.476193758,0.436005148,53,125,53,252,252,299,0.16,0.13,0.19,1.0139,0.6891,0.9714
02GB001,NORTH THAMES RIVER NEAR THORNDALE,Canada,1323.296042,43.14931,-81.19214,631,41.19894436,111,7.247357882,631,41.19894436,20.5,1.338476005,20.5,1.338476005,23.1,1.508233938,39.799999,2.59860213,28.5,1.860808105,58.25,3.8032306,212,13.84180064,73.5799988,4.804149408,264.9,17.29572165,23.200001,1.514763154,22.1600006,1.446859955,264.9,17.29572165,0.469858322,0.404766187,0.445107203,52,125,52,228,228,292,0.18,0.12,0.21,1.1133,0.4919,0.9936
02GB006,THAMES RIVER AT INGERSOLL,Canada,509.9464344,43.04128,-80.88617,40.400002,6.844954563,3.48,0.589614869,40.400002,6.844954563,0.28400001,0.048117997,0.28400001,0.048117997,0.43399999,0.073532427,1.34,0.22703561,0.56699997,0.096066555,2.19500005,0.371897893,8.5299997,1.445234096,2.3940001,0.405614384,10.935,1.852712239,0.36339999,0.0615707,0.308599994,0.052285961,10.935,1.852712239,0.481806339,0.467741203,0.436230699,52,126,52,193,193,9,0.29,0.16,0.32,1.4776,0.7869,1.2138
02GB008,THAMES RIVER AT INNERKIP,Canada,148.8551636,43.21531,-80.69186,70.400002,40.86227193,6.3899999,3.70894753,70.400002,40.86227193,0.861,0.499750215,0.861,0.499750215,1.42,0.824210575,3.5,2.031504939,1.73,1.00414387,4.91999985,2.855715427,16,9.28687972,5.52800004,3.208616966,19.749999,11.46349157,1.088,0.631507821,0.948200012,0.550363716,19.749999,11.46349157,0.45144893,0.463980579,0.42487409,52,177,52,199,199,7,0.2,0.12,0.23,1.3163,0.6074,1.1302
02GB010,REYNOLDS CREEK NEAR PUTNAM,Canada,145.1354907,42.98156,-80.95461,25.700001,15.29935976,3.97,2.363364042,25.700001,15.29935976,0.2,0.119061161,0.2,0.119061161,0.24699999,0.147040528,0.96799999,0.576256012,0.38999999,0.232169258,1.47000005,0.875099562,7.9700004,4.744587497,2.4000001,1.428733989,10.27949978,6.119445883,0.269399992,0.160375379,0.2406,0.143230576,10.27949978,6.119445883,0.422829897,0.369513773,0.386627771,53,174,53,201,201,291,0.25,0.16,0.27,1.5786,0.999,1.3342
02GC002,STONEY CREEK AT LONDON,Canada,37.32681254,43.022,-81.25344,136,314.797841,10.5,24.30424508,136,314.797841,0.098999999,0.229154308,0.098999999,0.229154308,0.26499999,0.613392829,1.45,3.356300511,0.41499999,0.96059633,2.5999999,6.018193788,17.72,41.01630693,3.62000014,8.379178151,25.325,58.61952444,0.172600008,0.399515514,0.145400004,0.336555936,25.325,58.61952444,0.394612532,0.34555008,0.388353757,12,135,12,267,267,292,0.74,0.52,0.76,2.9345,1.4842,2.3706
02GC006,KETTLE CREEK AT ST. THOMAS,Canada,330.8813688,42.77769,-81.214,53.200001,13.89162558,6.29,1.642449685,53.200001,13.89162558,1.23,0.321178555,1.23,0.321178555,1.8,0.470017398,3.6500001,0.953090861,1.98,0.517019138,4.67499995,1.220739618,9.88799974,2.581962172,5.37999998,1.404829773,13.79,3.60085551,1.522,0.397425822,1.416,0.36974702,13.79,3.60085551,0.483524347,0.462215212,0.475648796,53,170,53,200,200,274,0.16,0.11,0.18,1.0256,0.5101,0.9471
02GC007,BIG CREEK NEAR DELHI,Canada,369.8316811,42.83772,-80.50989,58,13.54994787,10.5,2.453007804,58,13.54994787,2.3299999,0.544334089,2.3299999,0.544334089,3.71,0.866729424,7.0900002,1.656364364,4.0700002,0.950832596,8.7449999,2.043005048,15.58,3.639796342,9.74799976,2.277325665,22.7049999,5.304337329,2.9320001,0.68497325,2.732,0.638249269,22.7049999,5.304337329,0.473684001,0.463441664,0.461553933,53,121,53,201,201,8,0.11,0.09,0.13,0.7663,0.4673,0.689
02GC008,BIG CREEK NEAR WALSINGHAM,Canada,566.7337733,42.68561,-80.53847,10.5,1.60075161,3.3299999,0.507666924,10.5,1.60075161,1,0.152452534,1.1,0.167697788,1,0.152452534,1.88,0.286610764,1.51,0.230203327,2.1450001,0.327010701,3.47800002,0.530229917,2.53,0.385704912,4.287499845,0.653640217,1.252,0.190870573,1.242,0.189346048,4.287499845,0.653640217,0.470864928,0.46198806,0.458966933,52,170,52,8,200,8,0.12,0.09,0.14,0.5088,0.2757,0.5318
02GC010,LYNN RIVER AT SIMCOE,Canada,143.7553595,42.82333,-80.28944,110,66.11231771,6.5,3.906636956,110,66.11231771,0.63800001,0.383451449,0.63800001,0.383451449,0.86699998,0.521085256,2.8099999,1.688869147,1.47,0.883500973,3.79,2.277869856,15.2,9.135520266,4.1879998,2.517076121,21.99000045,13.2164536,0.874400024,0.525532838,0.814800012,0.489711975,21.99000045,13.2164536,0.45987029,0.462667899,0.444114364,52,176,52,200,200,7,0.34,0.14,0.38,1.8913,0.6396,1.6433
02GC011,BIG OTTER CREEK AT TILLSONBURG,Canada,354.1052234,42.85731,-80.72358,32.099998,7.832247716,2.5999999,0.634387681,32.099998,7.832247716,0.133,0.032451371,0.133,0.032451371,0.211,0.051483002,1.04,0.253755082,0.40900001,0.099794068,1.69500005,0.413571997,4.83600004,1.179961141,1.92399996,0.469446892,6.920500145,1.688569309,0.187600008,0.045773515,0.157399994,0.038404854,6.920500145,1.688569309,0.468648678,0.47413084,0.430561517,52,125,52,265,265,274,0.26,0.14,0.29,1.5515,0.9014,1.318
02GC017,BIG CREEK NEAR KELVIN,Canada,154.0392511,42.98681,-80.44469,21.9,12.28362243,2.4000001,1.346150459,21.9,12.28362243,0.16500001,0.092547846,0.16500001,0.092547846,0.229,0.128445184,0.69400001,0.389261831,0.37599999,0.210896891,1,0.560896001,4.03600018,2.263776363,1.398,0.78413261,5.63450001,3.160368525,0.2214,0.124182375,0.191399994,0.107355491,5.63450001,3.160368525,0.468069583,0.47385519,0.442157215,52,176,52,267,267,274,0.36,0.17,0.4,1.6723,0.7736,1.4783
02GC018,BIG OTTER CREEK ABOVE OTTERVILLE,Canada,101.0806372,42.96583,-80.54258,158,135.0525717,4.0999999,3.504528673,158,135.0525717,0.19599999,0.167533561,0.19599999,0.167533561,0.40200001,0.34361478,1.37,1.171025463,0.46799999,0.400029128,2.23,1.906121739,13.14,11.23158729,1.84800006,1.579602282,17.35999955,14.83868724,0.245399998,0.209758866,0.22400001,0.191466946,17.35999955,14.83868724,0.416286227,0.430494964,0.410401426,51,205,51,200,200,10,0.7,0.29,0.74,3.3031,0.8599,2.6647
02GC021,CATFISH CREEK NEAR SPARTA,Canada,294.4971293,42.74608,-81.05694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02GC022,VENISON CREEK NEAR WALSINGHAM,Canada,93.15285723,42.65336,-80.54844,26.200001,24.30070482,3.9300001,3.645105676,26.200001,24.30070482,0.154,0.142836198,0.154,0.142836198,0.32100001,0.297730007,1.28,1.187209961,0.43900001,0.407175926,1.865,1.729802014,7.01400016,6.505539732,1.936,1.795655066,9.349500225,8.671734217,0.2422,0.224642385,0.2068,0.191808609,9.349500225,8.671734217,0.459664879,0.294064125,0.442334547,52,170,52,267,267,274,0.29,0.2,0.32,1.3725,0.8911,1.1244
02GC026,NANTICOKE CREEK AT NANTICOKE,Canada,177.1669978,42.80992,-80.07617,144,70.22526856,11.9,5.803338166,144,70.22526856,2.03,0.989981216,2.03,0.989981216,2.8900001,1.409382175,6.7600002,3.296686316,3.28,1.599575562,9.59500025,4.679246315,36.8199996,17.95621083,8.83599986,4.309100438,49.99499935,24.38133511,2.3239999,1.133357758,2.1760001,1.061181885,49.99499935,24.38133511,0.455450202,0.472621065,0.399742693,52,247,52,201,201,299,0.24,0.14,0.27,1.4386,0.5432,1.2158
02GC029,BIG OTTER CREEK NEAR CALTON,Canada,664.5470657,42.71067,-80.84081,63.900002,8.307854263,4.04,0.525253993,63.900002,8.307854263,0.035,0.004550468,0.035,0.004550468,0.103,0.013391377,0.42199999,0.054865639,0.113,0.01469151,0.807500005,0.104985793,7.6800002,0.998502667,1.042,0.135473926,9.733500165,1.265485107,0.050999999,0.006630681,0.040200001,0.005226537,9.733500165,1.265485107,0.371939006,0.363265322,0.367102458,51,135,51,265,265,9,0.77,0.47,0.79,3.052,1.6839,2.4185
02GC030,KETTLE CREEK ABOVE ST. THOMAS,Canada,134.0810281,42.83519,-81.13472,47.099998,30.35060131,1.38,0.889253325,47.099998,30.35060131,0.079999998,0.051550916,0.079999998,0.051550916,0.14399999,0.092791645,0.64399999,0.414984878,0.226,0.145631342,1.0700001,0.689493584,5.31200006,3.422980952,0.79219998,0.510482946,8.369000345,5.392870565,0.106,0.068304966,0.091599999,0.0590258,8.369000345,5.392870565,0.303594627,0.45437691,0.303153559,52,135,52,200,200,9,0.6,0.22,0.64,2.7708,0.8059,2.2254
02GC031,CATFISH CREEK AT AYLMER,Canada,126.7011717,42.77375,-80.98267,40.099998,27.3449707,4.79,3.266394418,40.099998,27.3449707,0.012,0.008183034,0.012,0.008183034,0.037,0.025231022,0.36500001,0.248900625,0.074000001,0.050462044,0.70899999,0.483480921,5.70200002,3.888305018,1.14,0.777388233,7.2904998,4.971533998,0.022,0.015002229,0.017999999,0.01227455,7.2904998,4.971533998,0.359366012,0.339157125,0.355280583,51,135,51,193,193,9,0.74,0.61,0.75,2.7795,2.0165,2.2188
02GD001,DODD CREEK BELOW PAYNES MILLS,Canada,99.56096483,42.78739,-81.2675,377,327.1643666,45.5,39.48535459,377,327.1643666,2.49,2.160846878,2.49,2.160846878,4.8800001,4.234912843,12.3,10.67406289,8.1099997,7.037938767,18.200001,15.79414271,63.6799984,55.26213884,21.7400002,18.86618938,85.2950011,74.01985414,4.44599988,3.858283116,3.43599996,2.981795095,85.2950011,74.01985414,0.472015651,0.479608908,0.462140036,52,176,52,267,267,8,0.29,0.21,0.32,1.409,0.6458,1.2606
02GD003,GRAND RIVER AT BRANTFORD,Canada,5200.519621,43.13272,-80.26731,488,8.107497533,41.599998,0.691130904,488,8.107497533,1.05,0.017444411,1.05,0.017444411,3.22,0.053496193,9.3400002,0.15517219,4.3099999,0.071605151,18.6500005,0.309845969,79.860001,1.326772051,21,0.348888214,112.8,1.874028118,1.838,0.030536026,1.63,0.027080371,112.8,1.874028118,0.354947777,0.315628903,0.355449244,52,125,52,189,189,2,0.36,0.29,0.37,1.8906,1.0066,1.5416
02GD004,HORNER CREEK NEAR PRINCETON,Canada,165.1076811,43.17394,-80.55264,98.599998,51.59687163,16.6,8.686694589,98.599998,51.59687163,0.50700003,0.265310507,0.50700003,0.265310507,1.23,0.643652671,2.5699999,1.344867724,1.15,0.601789083,3.6750001,1.923108644,19.4,10.15192018,6.59999998,3.453746031,26.46,13.84638186,0.705199996,0.369027529,0.615199996,0.321930993,26.46,13.84638186,0.408011288,0.469539216,0.402120562,52,235,52,195,195,298,0.42,0.36,0.44,1.8578,1.208,1.5956
02GD009,FAIRCHILD CREEK NEAR BRANTFORD,Canada,388.643412,43.14739,-80.15461,19.6,4.357310449,4.4499998,0.989287277,19.6,4.357310449,0.477,0.106042708,0.477,0.106042708,0.78399998,0.174292414,1.9400001,0.431284832,1.42,0.315682696,2.44500005,0.543552258,4.96399986,1.103555534,2.3880001,0.530880499,8.409500115,1.869530751,0.610800018,0.135788026,0.550800014,0.122449319,8.409500115,1.869530751,0.434919339,0.343622733,0.431770929,53,236,53,161,161,10,0.13,0.09,0.14,1.0242,0.4811,0.9734
02GD010,WHITEMANS CREEK NEAR MOUNT VERNON,Canada,385.8653902,43.12625,-80.38372,67.099998,15.02451366,5.6199999,1.258387002,67.099998,15.02451366,0.075000003,0.016793422,0.075000003,0.016793422,0.39300001,0.087997529,1.23,0.275412107,0.296,0.066278035,1.965,0.439987634,8.17599966,1.83070674,2.006,0.449168037,14.025,3.140369753,0.1218,0.027272516,0.091000001,0.020376018,14.025,3.140369753,0.430453447,0.38188536,0.425163904,52,176,52,199,199,292,0.51,0.4,0.52,2.3508,1.4812,1.8819
02GD011,MCKENZIE CREEK NEAR CALEDONIA,Canada,172.7843168,43.03394,-79.94981,11.9,5.950540067,2.3099999,1.155104786,11.9,5.950540067,0.186,0.093008441,0.186,0.093008441,0.211,0.105509576,0.71200001,0.356032318,0.42899999,0.214519465,1.11,0.555050376,4.03200018,2.016183077,1.39,0.695063083,5.37099991,2.685743711,0.2412,0.120610947,0.235,0.117510665,5.37099991,2.685743711,0.458842293,0.439838087,0.430468538,52,176,52,227,227,6,0.29,0.24,0.3,1.2274,0.6953,1.0757
02GD014,IRVINE RIVER NEAR SALEM,Canada,168.3303441,43.6936,-80.44531,176,90.33665369,9.6999998,4.978781379,176,90.33665369,0.028000001,0.014371741,0.028000001,0.014371741,0.138,0.070832149,1.12,0.574869614,0.13,0.066725937,2.75,1.411510214,18.34,9.413489935,2.21200006,1.135367519,25.650001,13.16554124,0.041800001,0.021454956,0.033600001,0.017246089,25.650001,13.16554124,0.389683458,0.467353567,0.374450982,51,124,51,188,188,274,0.64,0.33,0.65,3.1283,2.0367,2.432
02GD015,NITH RIVER NEAR CANNING,Canada,1034.284598,43.18972,-80.45503,608,50.78988907,39.599998,3.308025503,608,50.78988907,1.49,0.124468643,1.49,0.124468643,4.0300002,0.336650104,8.4300003,0.70420852,3.26,0.272327366,15.8,1.319868828,78.0600006,6.520820348,17.1200004,1.430136384,114.55,9.569049002,1.868,0.156045251,1.746,0.145853859,114.55,9.569049002,0.398721994,0.467527703,0.387981892,52,235,52,196,196,299,0.52,0.3,0.54,2.3342,1.1023,1.8984
02GD016,GRAND RIVER NEAR MARSVILLE,Canada,663.0145449,43.86172,-80.27222,68.699997,8.952563389,8.6800003,1.131124546,68.699997,8.952563389,1.47,0.191561408,1.47,0.191561408,2.3299999,0.303631335,4.0300002,0.525164976,2.53,0.329694125,5.7049999,0.743440691,23.199999,3.023281961,6.10399998,0.795435941,30.46999945,3.970663951,1.724,0.224661135,1.54799994,0.201725883,30.46999945,3.970663951,0.466688792,0.460787097,0.457113394,52,236,52,194,194,299,0.21,0.14,0.23,1.1944,0.5111,1.0021
02GD018,SPEED RIVER BELOW GUELPH,Canada,567.859933,43.53372,-80.25222,61.200001,9.311592136,9.9399996,1.512372886,61.200001,9.311592136,0.086999997,0.013237067,0.086999997,0.013237067,0.49200001,0.074857898,1.0700001,0.162800725,0.59600002,0.09068152,1.65,0.251047823,8.13000028,1.236981135,2.76799996,0.421151736,10.16999978,1.547367458,0.254199992,0.038676579,0.1222,0.018592754,10.16999978,1.547367458,0.399817181,0.45097649,0.386671394,51,234,51,217,217,298,0.55,0.5,0.56,2.0866,1.2467,1.8059
02GD021,GRAND RIVER BELOW SHAND DAM,Canada,784.7567242,43.73094,-80.34094,50.599998,5.570949177,8.9200001,0.982072514,50.599998,5.570949177,0.081,0.008917923,0.081,0.008917923,0.36300001,0.039965508,0.84399998,0.092922553,0.28299999,0.03115768,1.55,0.170651612,9.776,1.076316231,2.018,0.222177389,16.9700001,1.868359918,0.159800008,0.017593632,0.1256,0.013828285,16.9700001,1.868359918,0.362449391,0.439080985,0.360439897,52,235,52,191,191,9,0.59,0.52,0.6,2.2174,1.731,1.7743
02GD027,NITH RIVER AT NEW HAMBURG,Canada,544.2440143,43.37722,-80.71081,33,5.238826565,8.5699997,1.360507336,33,5.238826565,0.102,0.016192737,0.102,0.016192737,0.109,0.017304003,0.96100003,0.152560984,0.50099999,0.079534911,1.405,0.22304701,8.40999984,1.335106987,2.92999994,0.465144289,13.95,2.214594866,0.155,0.02460661,0.139399996,0.022130073,13.95,2.214594866,0.425122933,0.425889783,0.403804024,52,176,52,227,227,44,0.43,0.39,0.44,1.8847,1.3244,1.6103
02GD028,CANAGAGIGUE CREEK NEAR ELMIRA,Canada,114.0597169,43.57992,-80.50919,26.6,20.14944507,2.72,2.060394383,26.6,20.14944507,0.041000001,0.031057416,0.041000001,0.031057416,0.089000002,0.067417318,0.26300001,0.199221964,0.12899999,0.097717226,0.3475,0.263230532,1.582,1.198361733,0.48239999,0.365416996,2.12449999,1.609304355,0.061000001,0.046207375,0.053200001,0.040298891,2.12449999,1.609304355,0.393187023,0.458883082,0.376897572,52,175,52,195,195,292,0.62,0.5,0.65,3.1605,1.3831,2.7446
02GE002,LAUREL CREEK AT WATERLOO,Canada,59.20546677,43.47192,-80.51427,953,1390.736439,92.300003,134.6956741,953,1390.736439,7.6100001,11.10546111,7.6100001,11.10546111,10.4,15.17697687,28.1,41.00702405,15.7,22.91139778,43.3999995,63.33469123,161.8,236.1187364,46.3,67.56673358,237.95,347.2463122,9.5779999,13.97741183,8.33199998,12.15909337,237.95,347.2463122,0.458024569,0.47554385,0.443491284,52,176,52,266,266,8,0.31,0.22,0.33,1.5662,0.6725,1.3406
