station,beans2016,canola2016,corn2016,fallow2016,grapes2016,oats2016,peas2016,potatoes2016,sod2016,soyabeans2016,springwheat2016,tomatoes2016,winterwheat2016
4160600,0.18940386,0.0,10.44753899,2.816245172,0.0,0.169553674,0.0,0.069475652,0.492670594,23.41632733,0.0,0.001102788,3.153146944
4161000,0.003429508,0.0,0.136151475,0.190337704,0.0,0.01680459,0.0,0.005487213,0.017833443,0.090196065,0.0,0.000342951,0.027436065
4161820,0.005252893,0.0,0.482188652,0.620918906,0.0,0.043370041,0.0,0.004310066,0.026668534,0.849756481,0.0,0.000404069,0.393428227
4163400,0.0,0.0,0.004526833,0.027160997,0.0,0.0,0.0,0.002263416,0.0,0.029424413,0.0,0.0,0.004526833
4164000,0.003479946,0.0,0.318932315,0.434993205,0.0,0.029720617,0.0,0.003103735,0.021161832,0.599585228,0.0,0.000282158,0.279618335
4164100,0.003858174,0.0,2.567614491,0.796712836,0.0,0.034723562,0.0,0.001929087,0.007716347,3.919904317,0.0,0.0,0.630811374
4164300,0.003231853,0.0,15.43533062,4.744360416,0.0,0.016159266,0.0,0.0,0.129274126,37.96457889,0.0,0.0,2.330166117
4164500,0.015340476,0.0,9.512131414,5.135742479,0.0,0.043326478,0.0,0.005389897,0.313028624,20.63480547,0.0,0.004767986,2.745115924
4165500,0.007122471,0.0,2.945254767,2.001131681,0.0,0.033746945,0.0,0.004352621,0.110454826,6.602530512,0.0,0.001526244,0.9977112
4166500,0.000448254,0.0,0.012999355,0.011654594,0.0,0.0,0.0,0.001793014,0.005379043,0.022636807,0.0,0.000224127,0.004258409
4167000,0.001396622,0.0,0.598685313,0.290031843,0.0,0.00698311,0.0,0.008379732,0.94597866,1.910113406,0.0,0.001862163,0.276531163
4168580,0.011654106,0.0,0.714785176,0.295237355,0.0,0.007769404,0.0,0.007769404,0.031077616,2.424054075,0.0,0.0,0.124310465
4172000,0.007154583,0.0,0.740366818,0.337855295,0.0,0.018151441,0.0,0.005299691,0.448883819,1.682916844,0.0,0.003577291,0.400391647
4173500,0.002061643,0.0,11.71459987,0.085901797,0.000343607,0.274885751,0.0,0.192763633,4.375493935,12.86671477,0.0,0.001374429,3.071504656
4174500,0.003916868,0.0,4.450598791,0.278212825,0.000172803,0.084558267,0.0,0.036058225,1.647100567,5.0622638,0.0,0.00460808,1.455750049
4174518,0.0,0.0,0.0,0.040793016,0.0,0.0,0.0,0.0,0.232520193,0.448723179,0.0,0.008158603,0.020396508
4175600,0.000333273,0.0,10.48577923,0.077652689,0.0,0.308277843,0.0,0.01199784,0.418924594,7.574969839,0.0,0.000333273,1.603044785
4176000,0.043037035,0.0,12.70273485,0.178140637,0.0,0.229712442,0.000363182,0.009715111,0.828689904,14.73500899,0.0,0.004358181,3.523044335
4176500,0.024729832,0.004222166,20.17837648,0.162493089,0.004262377,0.134264891,0.004423222,0.037155064,0.91681327,24.16703694,0.004222166,0.261533049,5.78247801
4177000,0.07197003,0.066627277,15.0052799,0.158711202,0.066627277,0.083284096,0.066627277,0.068512955,0.086426892,30.11898626,0.066627277,0.159339761,9.103737413
4177720,0.0,0.0,15.95616409,0.002679457,0.0,0.0,0.0,0.0,0.0,20.86358886,0.0,0.0,2.900511776
4178000,0.044421589,0.043735011,17.96739991,0.213182433,0.043735011,0.184964082,0.043872327,0.047167901,0.046275349,25.23276707,0.043735011,0.046687296,5.151050567
4179520,0.0,0.0,22.57232112,0.02562777,0.0,0.000883716,0.0,0.0,0.0,32.06961916,0.0,0.0,4.335511694
4180000,0.0,0.0,18.61785318,0.027377345,0.0,0.000629364,0.0,0.0,0.0,28.98096488,0.0,0.0,2.654343715
4180500,0.027940124,0.027537529,16.93948547,0.135231812,0.027537529,0.109828039,0.027618048,0.029550506,0.029027132,26.53603249,0.027537529,0.030234918,4.280676666
4180988,0.000150622,0.0,28.7157674,0.05422389,0.0,0.038559211,0.0,0.0,0.0,40.81040617,0.0,0.000301244,4.423765729
4181500,0.009907585,0.009831373,29.0496492,0.041459433,0.009831373,0.052967474,0.009831373,0.009831373,0.009831373,41.7219078,0.009831373,0.01044107,3.912810203
4182000,0.007924708,0.007863749,29.5234995,0.03785572,0.008290464,0.053705136,0.007863749,0.007863749,0.007863749,41.00627942,0.007863749,0.008351423,3.86500199
4182950,0.01875185,0.018501522,21.08122168,0.091278728,0.018660822,0.082744816,0.018547037,0.019639377,0.019434563,31.18289358,0.018501522,0.020208305,3.927875468
4183000,0.018581173,0.018333424,21.04735654,0.090968919,0.018491083,0.082973384,0.018378469,0.019459556,0.019459556,31.04558176,0.018333424,0.020022622,3.89758688
4184500,0.011538952,0.00991945,21.31446883,0.388073177,0.00991945,0.1388723,0.010324326,0.012753579,0.017409647,22.28515787,0.00991945,0.01619502,4.524483834
4185000,0.024508259,0.021355744,25.43245382,0.237964004,0.021355744,0.106880414,0.021559132,0.028270937,0.025220117,30.38627456,0.021355744,0.081965379,5.424257278
4185440,0.0,0.0,15.01032144,0.029489826,0.0,0.019659884,0.0,0.0,0.0,45.34552246,0.0,0.0,6.300992824
4186500,0.000132976,0.0,28.50104652,0.055716751,0.0,0.017951698,0.0,0.0,0.000664878,39.95768718,0.0,0.000398927,4.261068219
4188337,0.0,0.0,24.88749588,0.062502287,0.0,0.004268449,0.0,0.0,0.003048892,49.77255265,0.0,0.0,4.198934107
4188400,0.000183331,0.0,23.71897584,0.048399339,0.0,0.004583271,0.0,0.0,0.002566632,49.10057896,0.0,0.057932542,5.928002317
4188433,0.0,0.0,26.67449263,0.020317403,0.0,0.015802425,0.0,0.0,0.0,49.1929476,0.0,0.0,7.280402736
4188496,0.0,0.0,26.35390786,0.025170101,0.0,0.023546224,0.0,0.0,0.0,45.6204024,0.0,0.0,2.728114191
4189000,0.000243187,0.0,22.90245545,0.043651981,0.0,0.007417189,0.0,0.0,0.002796645,45.33945191,0.0,0.044624727,5.067520738
4191500,0.009783062,0.002902065,26.27502415,0.058442847,0.002902065,0.032525032,0.002902065,0.003048081,0.003522633,43.55824582,0.002902065,0.118491868,5.73272856
4192500,0.016330919,0.010871836,23.38882551,0.096835014,0.010925887,0.056776003,0.010902722,0.01188335,0.014933332,37.55488231,0.010871836,0.065339119,5.216805882
4193500,0.035952668,0.009493878,24.4012013,0.092160741,0.009541078,0.05198033,0.009520849,0.015130868,0.013054082,37.86101179,0.009493878,0.06303854,5.536151244
4195500,0.000604295,0.0,25.53175418,0.133045555,0.0,0.008460126,0.0,0.0,0.002820042,44.59060543,0.0,0.004834358,7.110433853
4195820,0.000515284,0.0,25.01155095,0.14891713,0.0,0.007643382,0.0,0.0,0.00240466,44.13701063,0.0,0.037186342,6.696118021
4196000,0.001603095,0.0,25.51112014,0.065192532,0.0,0.027786981,0.0,0.0,0.000534365,30.41926279,0.0,0.0,3.137256998
4196500,0.000462481,0.0,28.61263345,0.111457972,0.0,0.010945389,0.0,0.0,0.003545689,37.75110803,0.0,0.0,3.359926003
4196800,0.000547226,0.0,27.73083798,0.286198971,0.0,0.003100945,0.0,0.0,0.006566707,44.43562803,0.0,0.0,3.024150888
4197100,0.0,0.0,26.94080123,0.146705788,0.0,0.016174526,0.0,0.0,0.0,43.87723251,0.0,0.0,5.770900609
4197170,0.0,0.0,20.42108396,0.121356444,0.0,0.006869233,0.0,0.0,0.0,39.20156619,0.0,0.0,8.362145948
4198000,0.000206354,0.0,26.90795621,0.165908488,0.0,0.012346838,0.0,0.0,0.002407461,41.82895536,0.0,0.002854561,4.885186442
4199000,0.0,0.0,21.62071221,0.206578142,0.0,0.007972369,0.0,0.0,0.000117241,37.68222138,0.0,0.0,4.285617143
4199155,0.0,0.0,21.2269077,1.020922612,0.0,0.003601138,0.0,0.0,0.0,28.20591307,0.0,0.0,5.275667111
4199500,0.0,0.0,15.09169982,0.517781328,0.0,0.011839766,0.0,0.0,0.000333515,31.64569416,0.0,0.0,2.931426075
4200500,0.0,0.0,8.818916451,0.542749764,0.0,0.002192043,0.0,0.0,0.0,23.77314112,0.0,0.0,1.977660893
4201500,0.0,0.0,1.800094666,0.278221245,0.0,0.003690363,0.0,0.0,0.0,6.022832113,0.0,0.0,0.345450024
4202000,0.0,0.0,2.07305368,0.797977893,0.0,0.059672421,0.0,0.0,0.001125895,3.410898098,0.0,0.0,0.490327157
4206000,0.0,0.0,2.997750107,0.394729835,0.0,0.041270236,0.0,0.000221883,0.000554707,3.181247337,0.0,0.0,0.437220427
4207200,0.0,0.0,0.238612138,0.080678284,0.0,0.0,0.0,0.0,0.0,0.380899294,0.0,0.0,0.019069413
4208000,0.0,0.0,1.778145748,0.253500829,0.0,0.022950185,0.0,0.000123388,0.00030847,1.926766702,0.0,0.0,0.253562523
4208460,0.0,0.0,0.025498377,0.002318034,0.0,0.0,0.0,0.0,0.0,0.002318034,0.0,0.0,0.0
4208504,0.0,0.0,1.581067095,0.226228883,0.0,0.020501131,0.0,0.000110221,0.000275553,1.719615064,0.0,0.0,0.226173772
4209000,0.0,0.0,0.396252684,0.266378359,0.000169993,0.002209903,0.0,0.0,0.0,0.373303687,0.0,0.0,0.019039168
4212100,0.0,0.0,2.727582659,2.135817354,0.023951813,0.172950751,0.0,6.22e-05,0.0,6.401293025,0.0,0.0,0.493282916
4213000,0.09546234,0.067414127,4.80608597,3.515622117,0.116867556,0.476327554,0.067414127,0.075779384,0.107026077,5.45513147,0.067414127,0.067414127,0.501177287
4213075,0.0,0.0,1.909594096,15.66420664,0.092250923,0.405904059,0.0,0.0,0.0,5.276752768,0.0,0.0,0.544280443
4213500,0.379971424,0.0,6.594054703,0.988298607,0.008341315,0.358774671,0.177130274,0.362896262,0.0,0.697235786,0.0,0.0,0.180368666
4215000,0.24473834,0.0,9.985495403,0.880544586,0.006845828,0.403475969,0.147613159,0.016258841,0.0,1.729855082,0.0,0.0,0.846743311
4215500,0.086431734,0.0,1.218535816,0.885849457,0.001516346,0.089767696,0.032753078,0.016983078,0.0,0.307818281,0.0,0.0,0.072784618
4216418,0.146095804,0.0,11.90594868,0.283024813,0.001718774,0.113439095,0.136356084,0.032656709,0.0,0.594695863,0.0,0.0,0.248076405
4217000,0.736948451,0.0,12.49279476,0.57300996,0.004028734,0.317340292,0.371883154,0.102267867,0.001239611,0.864008529,0.0,0.0,0.713085948
4218000,0.906598915,0.0,12.11238758,0.931090677,0.010361899,0.275734181,0.423895886,0.100793022,0.000807421,2.890566231,0.0,0.00013457,1.04345673
4218518,0.207777217,0.0,5.325253108,1.284659596,0.004809658,0.261164418,0.040401125,0.0,0.0,1.072553688,0.0,0.0,0.794555467
